"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"1347","1","15","Low","3","-0.9","Low","5","-1.96","Medium",1,0,1,0,"1750_2014-05-23"
"1348","6","25","Medium","6","-0.13","Medium","2","-2.67","Low",0,0,0,0,"1751_2014-07-01"
"1349","10","34","High","7","-0.18","Medium","3","-2.55","Low",0,0,0,0,"1752_2013-03-20"
"1350","4","21","Low","2","-1.39","Low","2","-2.92","Low",0,0,0,0,"1753_2014-12-10"
"1351","1","11","Low","1","-1.87","Low","1","-3.28","Low",0,0,0,0,"1754_2014-03-03"
"1352","3","18","Low","7","-0.29","Medium","5","-1.96","Medium",0,0,0,0,"1755_2013-10-07"
"1353","2","17","Low","1","-1.41","Low","2","-2.78","Low",0,0,0,0,"1757_2013-04-26"
"1354","2","16","Low","4","-0.52","Low","9","-0.98","High",0,0,0,0,"1758_2014-06-25"
"1355","3","20","Low","5","-0.43","Medium","2","-2.74","Low",1,0,1,0,"1760_2014-07-05"
"1356","1","13","Low","6","-0.28","Medium","7","-1.48","Medium",0,0,0,0,"1761_2014-04-26"
"1357","9","31","High","6","-0.57","Medium","4","-2.2","Low",0,0,0,0,"1762_2014-05-07"
"1358","4","20","Low","4","-0.88","Low","3","-2.26","Low",0,0,0,0,"1764_2013-12-18"
"1359","5","22","Medium","6","-0.46","Medium","3","-2.34","Low",0,0,0,0,"1766_2014-09-24"
"1360","5","23","Medium","1","-1.57","Low","1","-3.91","Low",0,0,0,0,"1768_2013-10-02"
"1361","1","14","Low","6","-0.58","Medium","5","-1.77","Medium",0,0,0,0,"1769_2014-04-26"
"1362","1","11","Low","2","-1.07","Low","3","-2.28","Low",1,0,1,0,"1770_2014-02-20"
"1363","1","13","Low","3","-0.88","Low","5","-1.76","Medium",1,0,1,0,"1771_2014-04-07"
"1364","1","11","Low","2","-1.19","Low","4","-2.2","Low",0,0,0,0,"1774_2014-03-29"
"1365","1","15","Low","9","0.34","High","9","-0.72","High",1,0,1,0,"1776_2013-03-21"
"1366","2","16","Low","9","0.46","High","9","-0.96","High",0,0,NA,NA,"1776_2013-11-26"
"1367","7","26","Medium","10","0.69","High","8","-1.18","High",0,0,0,0,"1778_2014-12-17"
"1368","1","14","Low","2","-1.08","Low","1","-3.54","Low",0,0,0,0,"1779_2014-07-27"
"1369","2","16","Low","3","-0.88","Low","3","-2.32","Low",0,0,0,0,"1781_2013-03-30"
"1370","2","17","Low","3","-0.88","Low","4","-2.15","Low",0,0,0,0,"1782_2014-03-28"
"1371","1","11","Low","4","-0.73","Low","6","-1.64","Medium",0,0,0,0,"1783_2013-05-12"
"1372","3","18","Low","8","0.19","High","3","-2.38","Low",0,0,0,0,"1785_2014-07-14"
"1373","3","20","Low","9","0.43","High","5","-1.87","Medium",0,0,1,0,"1786_2013-02-18"
"1374","3","20","Low","5","-0.5","Medium","7","-1.42","Medium",0,0,0,0,"1787_2013-10-14"
"1375","3","19","Low","4","-0.56","Low","4","-2.12","Low",0,0,0,0,"1790_2014-12-05"
"1376","3","19","Low","8","0.28","High","4","-2.03","Low",1,0,1,0,"1791_2013-12-21"
"1377","2","17","Low","9","0.53","High","6","-1.73","Medium",0,0,1,1,"1792_2013-01-19"
"1378","2","17","Low","1","-1.89","Low","1","-3.59","Low",0,0,0,0,"1793_2014-08-11"
"1379","2","17","Low","2","-1.23","Low","1","-3.38","Low",0,0,0,0,"1794_2013-04-13"
"1380","1","13","Low","6","-0.48","Medium","6","-1.55","Medium",0,0,0,0,"1795_2013-04-24"
"1381","1","11","Low","3","-0.76","Low","6","-1.62","Medium",1,1,1,0,"1796_2013-11-16"
"1382","3","18","Low","9","0.24","High","6","-1.52","Medium",1,1,1,1,"1797_2014-04-02"
"1383","8","29","High","5","-0.46","Medium","2","-2.61","Low",1,0,0,0,"1800_2013-12-26"
"1384","1","11","Low","3","-1.24","Low","3","-2.24","Low",0,0,0,0,"1801_2014-01-28"
"1385","2","16","Low","4","-0.67","Low","2","-2.83","Low",0,0,0,0,"1803_2014-01-05"
"1386","2","17","Low","4","-0.63","Low","2","-2.91","Low",0,0,0,0,"1804_2013-05-29"
"1387","6","25","Medium","5","-0.34","Medium","4","-2.17","Low",1,0,1,0,"1805_2013-01-14"
"1388","9","30","High","5","-0.74","Medium","2","-2.75","Low",1,0,1,0,"1806_2013-03-04"
"1389","6","25","Medium","4","-0.55","Low","3","-2.48","Low",0,0,0,0,"1808_2014-10-03"
"1390","7","27","Medium","4","-0.68","Low","6","-1.69","Medium",1,1,1,1,"1809_2013-08-13"
"1391","1","12","Low","1","-1.65","Low","1","-2.96","Low",0,0,0,0,"1810_2013-11-03"
"1392","3","20","Low","2","-1.05","Low","2","-2.84","Low",0,0,0,0,"1813_2014-08-06"
"1393","6","25","Medium","2","-1.18","Low","2","-2.7","Low",0,0,0,0,"1814_2014-11-06"
"1394","2","16","Low","2","-1.17","Low","1","-3.05","Low",0,0,0,0,"1815_2013-02-10"
"1395","9","30","High","10","0.98","High","5","-1.85","Medium",1,0,1,0,"1816_2014-12-21"
"1396","1","13","Low","2","-1.06","Low","3","-2.42","Low",0,0,0,0,"1818_2014-11-05"
"1397","4","21","Low","6","-0.15","Medium","5","-1.82","Medium",0,0,0,0,"1819_2013-10-02"
"1398","1","14","Low","3","-1.07","Low","3","-2.42","Low",0,0,0,0,"1821_2014-01-13"
"1399","5","23","Medium","3","-0.95","Low","2","-2.65","Low",1,0,1,0,"1822_2014-10-18"
"1400","1","12","Low","1","-2","Low","1","-3.43","Low",0,0,0,0,"1823_2013-03-31"
"1401","1","13","Low","1","-1.77","Low","1","-3.22","Low",0,0,0,0,"1828_2014-06-16"
"1402","3","19","Low","5","-0.77","Medium","2","-2.77","Low",0,0,0,0,"1829_2013-03-14"
"1403","5","22","Medium","10","0.93","High","10","-0.37","High",1,1,1,1,"1830_2014-09-29"
"1404","7","27","Medium","10","1.2","High","10","0.93","High",1,1,NA,NA,"1830_2014-10-20"
"1405","7","26","Medium","7","-0.24","Medium","4","-2.23","Low",0,0,0,0,"1831_2014-11-12"
"1406","3","18","Low","3","-0.78","Low","4","-1.98","Low",0,0,0,0,"1833_2013-03-25"
"1407","1","15","Low","4","-0.6","Low","5","-1.9","Medium",0,0,0,0,"1834_2013-02-21"
"1408","1","14","Low","1","-1.82","Low","1","-3.16","Low",0,0,0,0,"1836_2014-09-15"
"1409","3","18","Low","2","-1.33","Low","1","-3.27","Low",0,0,0,0,"1838_2014-08-04"
"1410","4","21","Low","4","-0.56","Low","3","-2.34","Low",0,0,0,0,"1839_2014-05-10"
"1411","4","21","Low","3","-1.13","Low","2","-2.89","Low",0,0,0,0,"1841_2013-02-21"
"1412","3","18","Low","2","-1.21","Low","1","-2.97","Low",1,0,1,0,"1843_2014-06-02"
"1413","3","20","Low","6","-0.14","Medium","2","-2.57","Low",1,1,1,0,"1844_2013-08-26"
"1414","5","22","Medium","2","-1.37","Low","2","-2.94","Low",0,0,0,0,"1845_2013-02-27"
"1415","3","18","Low","1","-1.66","Low","1","-3.19","Low",0,0,0,0,"1847_2013-03-25"
"1416","3","20","Low","2","-1.09","Low","3","-2.33","Low",1,0,1,0,"1848_2014-05-06"
"1417","8","29","High","6","-0.14","Medium","7","-1.49","Medium",0,0,1,1,"1850_2013-02-14"
"1418","8","29","High","10","0.77","High","4","-2.1","Low",0,0,0,0,"1851_2014-10-19"
"1419","1","15","Low","7","-0.11","Medium","6","-1.7","Medium",1,1,1,1,"1852_2014-08-17"
"1420","9","31","High","4","-0.73","Low","2","-2.74","Low",0,0,0,0,"1853_2013-02-14"
"1421","2","17","Low","4","-0.58","Low","1","-3.04","Low",0,0,0,0,"1854_2013-02-08"
"1422","2","16","Low","10","0.69","High","7","-1.41","Medium",0,0,0,0,"1855_2014-12-18"
"1423","1","12","Low","4","-0.53","Low","5","-1.8","Medium",0,0,0,0,"1856_2014-03-05"
"1424","6","25","Medium","8","0.3","High","10","0.02","High",0,0,0,0,"1857_2014-11-04"
"1425","7","26","Medium","10","0.76","High","10","-0.33","High",0,0,0,0,"1858_2014-03-12"
"1426","1","11","Low","3","-1.1","Low","2","-2.68","Low",0,0,1,1,"1859_2013-02-24"
"1427","1","12","Low","6","-0.19","Medium","6","-1.52","Medium",1,0,1,0,"1860_2013-04-12"
"1428","5","23","Medium","8","0.1","High","4","-2","Low",1,0,1,0,"1861_2013-09-04"
"1429","2","17","Low","2","-1.22","Low","2","-2.72","Low",1,0,1,0,"1862_2013-08-06"
"1430","2","16","Low","6","-0.18","Medium","3","-2.24","Low",1,0,1,0,"1863_2014-06-13"
"1431","1","12","Low","1","-1.88","Low","1","-3.33","Low",0,0,0,0,"1865_2013-11-20"
"1432","3","20","Low","2","-1.31","Low","2","-2.77","Low",0,0,0,0,"1866_2014-01-03"
"1433","7","26","Medium","1","-1.45","Low","2","-2.71","Low",0,0,0,0,"1867_2014-06-14"
"1434","3","19","Low","9","0.38","High","8","-1.2","High",0,0,0,0,"1868_2013-05-22"
"1435","1","11","Low","1","-2.44","Low","1","-3.95","Low",0,0,0,0,"1869_2013-09-21"
"1436","1","11","Low","3","-0.82","Low","6","-1.53","Medium",0,0,0,0,"1870_2013-10-28"
"1437","1","15","Low","8","0.07","High","8","-1.14","High",1,0,1,0,"1871_2013-04-21"
"1438","1","12","Low","1","-1.88","Low","1","-3.31","Low",0,0,0,0,"1872_2013-11-01"
"1439","1","15","Low","4","-0.83","Low","4","-2.14","Low",0,0,0,0,"1874_2014-02-13"
"1440","3","20","Low","10","0.62","High","7","-1.3","Medium",0,0,0,0,"1878_2013-08-28"
"1441","1","15","Low","9","0.45","High","9","-0.89","High",0,0,0,0,"1879_2013-01-15"
"1442","1","15","Low","10","0.72","High","8","-1.22","High",1,1,1,1,"1880_2013-11-04"
"1443","1","13","Low","1","-2.16","Low","1","-3.62","Low",1,1,1,1,"1881_2013-08-30"
"1444","1","14","Low","1","-1.92","Low","1","-3.46","Low",0,0,0,0,"1883_2014-02-10"
"1445","1","13","Low","4","-0.64","Low","4","-2.18","Low",0,0,0,0,"1884_2013-12-29"
"1446","6","24","Medium","3","-0.93","Low","1","-3.77","Low",0,0,0,0,"1886_2013-05-03"
"1447","2","17","Low","3","-0.81","Low","6","-1.66","Medium",0,0,0,0,"1887_2014-10-19"
"1448","4","21","Low","5","-0.47","Medium","4","-2.1","Low",0,0,0,0,"1888_2013-01-26"
"1449","1","11","Low","4","-0.66","Low","7","-1.49","Medium",0,0,0,0,"1889_2014-11-16"
"1450","3","20","Low","4","-0.61","Low","3","-2.34","Low",1,1,1,0,"1890_2014-10-11"
"1451","1","15","Low","8","0.19","High","4","-1.98","Low",0,0,0,0,"1893_2013-03-10"
"1452","1","15","Low","8","0.25","High","4","-1.98","Low",0,0,NA,NA,"1893_2013-03-26"
"1453","5","22","Medium","2","-1.07","Low","3","-2.42","Low",1,1,1,0,"1894_2013-08-11"
"1454","2","16","Low","2","-1.04","Low","4","-2.14","Low",1,0,NA,NA,"1894_2014-06-13"
"1455","5","23","Medium","10","1.34","High","9","-0.66","High",1,1,1,1,"1895_2013-02-07"
"1456","3","19","Low","7","-0.08","Medium","8","-1.16","High",1,0,1,0,"1897_2013-03-21"
"1457","1","14","Low","4","-0.87","Low","6","-1.73","Medium",0,0,0,0,"1898_2014-11-13"
"1458","1","13","Low","1","-1.79","Low","1","-3.17","Low",0,0,0,0,"1899_2013-03-07"
"1459","1","13","Low","1","-1.71","Low","1","-3.35","Low",1,0,1,0,"1901_2013-05-12"
"1460","1","15","Low","3","-1.19","Low","1","-3.31","Low",0,0,NA,NA,"1901_2013-08-26"
"1461","3","20","Low","2","-1.27","Low","1","-3.2","Low",0,0,0,0,"1903_2014-03-12"
"1462","1","14","Low","4","-0.69","Low","3","-2.5","Low",0,0,0,0,"1904_2013-01-16"
"1463","1","11","Low","1","-1.39","Low","2","-2.65","Low",0,0,0,0,"1905_2013-01-29"
"1464","2","17","Low","4","-0.7","Low","3","-2.29","Low",0,0,0,0,"1906_2013-03-27"
"1465","3","20","Low","3","-0.84","Low","5","-1.94","Medium",1,0,1,0,"1907_2014-08-14"
"1466","6","24","Medium","10","0.76","High","9","-0.67","High",1,0,1,0,"1908_2013-08-06"
"1467","2","16","Low","2","-1.05","Low","2","-2.64","Low",0,0,0,0,"1909_2013-10-05"
"1468","1","13","Low","1","-1.7","Low","1","-3.57","Low",1,0,1,0,"1910_2013-04-09"
"1469","5","23","Medium","6","-0.31","Medium","3","-2.24","Low",0,0,0,0,"1911_2014-11-28"
"1470","1","11","Low","1","-2.22","Low","1","-3.81","Low",0,0,0,0,"1912_2014-05-31"
"1471","1","13","Low","4","-0.66","Low","6","-1.54","Medium",0,0,0,0,"1913_2014-03-25"
"1472","1","15","Low","5","-0.32","Medium","7","-1.4","Medium",1,0,0,0,"1914_2013-11-27"
"1473","3","20","Low","8","0.16","High","3","-2.34","Low",1,1,1,0,"1915_2013-04-19"
"1474","7","26","Medium","3","-1","Low","2","-2.74","Low",0,0,0,0,"1917_2013-10-21"
"1475","1","14","Low","1","-1.97","Low","1","-3.59","Low",0,0,0,0,"1918_2014-11-02"
"1476","1","11","Low","1","-1.75","Low","2","-2.77","Low",1,0,1,0,"1919_2013-11-11"
"1477","8","29","High","9","0.46","High","7","-1.27","Medium",1,0,0,0,"1920_2014-06-30"
"1478","1","13","Low","3","-0.97","Low","2","-2.68","Low",0,0,0,0,"1922_2014-05-28"
"1479","3","20","Low","6","-0.28","Medium","5","-1.87","Medium",1,1,1,0,"1923_2014-01-19"
"1480","4","21","Low","8","0.28","High","7","-1.42","Medium",0,0,NA,NA,"1923_2014-02-24"
"1481","2","17","Low","10","1.06","High","10","-0.34","High",1,1,1,1,"1924_2014-07-09"
"1482","1","15","Low","1","-2.13","Low","1","-3.61","Low",0,0,0,0,"1925_2013-01-06"
"1483","1","14","Low","2","-1.59","Low","2","-2.88","Low",0,0,0,0,"1926_2013-07-02"
"1484","2","16","Low","3","-0.91","Low","3","-2.24","Low",1,0,NA,NA,"1927_2014-04-12"
"1485","5","22","Medium","9","0.59","High","8","-1.2","High",0,0,0,0,"1928_2013-09-20"
"1486","3","18","Low","5","-0.33","Medium","5","-1.84","Medium",1,1,1,0,"1929_2014-12-09"
"1487","2","16","Low","3","-1.05","Low","1","-3.74","Low",0,0,0,0,"1930_2013-04-17"
"1488","1","13","Low","1","-2","Low","1","-3.49","Low",0,0,0,0,"1931_2014-02-07"
"1489","3","20","Low","4","-0.69","Low","4","-2.04","Low",0,0,0,0,"1933_2014-07-01"
"1490","1","11","Low","1","-2.45","Low","1","-4.04","Low",0,0,0,0,"1934_2014-11-22"
"1491","2","16","Low","2","-1.25","Low","1","-3.25","Low",0,0,0,0,"1935_2014-09-27"
"1492","1","15","Low","7","0.01","Medium","4","-2.23","Low",0,0,0,0,"1936_2014-05-10"
"1493","1","13","Low","1","-2.33","Low","1","-3.58","Low",0,0,0,0,"1937_2014-08-29"
"1494","8","27","High","5","-0.78","Medium","2","-2.65","Low",0,0,0,0,"1938_2013-04-09"
"1495","1","12","Low","2","-1.02","Low","5","-1.96","Medium",1,0,1,0,"1939_2014-10-08"
"1496","1","15","Low","3","-0.91","Low","2","-2.79","Low",0,0,0,0,"1940_2014-01-16"
"1497","2","17","Low","1","-1.49","Low","2","-2.75","Low",0,0,0,0,"1941_2013-08-07"
"1498","1","13","Low","1","-1.44","Low","2","-2.74","Low",0,0,0,0,"1942_2013-02-13"
"1499","1","13","Low","3","-0.93","Low","4","-2.17","Low",1,1,1,0,"1943_2013-05-25"
"1500","1","15","Low","2","-1.05","Low","3","-2.5","Low",0,0,0,0,"1945_2013-08-09"
"1501","1","13","Low","1","-2.33","Low","1","-3.95","Low",0,0,0,0,"1946_2014-11-08"
"1502","3","18","Low","2","-1.17","Low","2","-2.85","Low",0,0,0,0,"1947_2014-12-14"
"1503","3","18","Low","1","-1.45","Low","1","-3.66","Low",0,0,0,0,"1948_2013-02-05"
"1504","1","15","Low","3","-0.75","Low","5","-1.92","Medium",0,0,0,0,"1951_2014-03-27"
"1505","1","15","Low","6","-0.13","Medium","6","-1.5","Medium",0,0,0,0,"1952_2013-12-05"
"1506","2","16","Low","2","-1.1","Low","3","-2.47","Low",1,0,1,0,"1953_2014-08-04"
"1507","1","15","Low","1","-1.67","Low","1","-3.16","Low",1,0,1,0,"1954_2013-10-29"
"1508","7","26","Medium","1","-2.07","Low","1","-3.84","Low",0,0,0,0,"1955_2013-05-07"
"1509","1","11","Low","2","-1.08","Low","3","-2.49","Low",1,1,1,0,"1956_2014-10-09"
"1510","1","14","Low","1","-1.5","Low","2","-2.8","Low",0,0,0,0,"1957_2013-05-11"
"1511","2","16","Low","10","1.2","High","9","-0.94","High",0,0,0,0,"1958_2014-06-17"
"1512","1","15","Low","10","1.13","High","10","-0.59","High",0,0,0,0,"1959_2013-12-18"
"1513","2","16","Low","8","0.28","High","4","-2.09","Low",1,0,1,0,"1961_2013-03-27"
"1514","1","11","Low","1","-3.05","Low","1","-4.63","Low",0,0,0,0,"1963_2014-04-18"
"1515","1","15","Low","10","0.96","High","10","-0.16","High",0,0,0,0,"1964_2013-10-11"
"1516","8","27","High","9","0.36","High","6","-1.7","Medium",1,1,1,1,"1965_2014-10-20"
"1517","1","13","Low","5","-0.47","Medium","5","-1.74","Medium",0,0,0,0,"1966_2013-09-08"
"1518","2","16","Low","2","-1.31","Low","2","-2.7","Low",0,0,0,0,"1968_2013-02-25"
"1519","1","12","Low","1","-1.7","Low","1","-3.41","Low",0,0,0,0,"1970_2014-05-06"
"1520","7","27","Medium","2","-1.04","Low","2","-2.63","Low",0,0,0,0,"1972_2013-09-08"
"1521","1","13","Low","1","-2.41","Low","1","-4.09","Low",0,0,0,0,"1973_2014-05-08"
"1522","2","16","Low","1","-1.6","Low","2","-2.94","Low",0,0,0,0,"1974_2013-09-10"
"1523","1","13","Low","1","-1.56","Low","1","-3.42","Low",0,0,0,0,"1975_2013-12-03"
"1524","1","14","Low","5","-0.33","Medium","4","-2.09","Low",1,0,1,0,"1976_2014-09-23"
"1525","5","22","Medium","4","-0.54","Low","1","-3.61","Low",0,0,0,0,"1977_2014-01-27"
"1526","2","17","Low","4","-0.73","Low","3","-2.4","Low",0,0,0,0,"1979_2014-12-28"
"1527","1","13","Low","1","-2.29","Low","1","-3.82","Low",0,0,0,0,"1982_2013-12-26"
"1528","2","16","Low","1","-1.99","Low","1","-3.51","Low",0,0,0,0,"1983_2013-12-20"
"1529","1","14","Low","8","-0.08","High","7","-1.44","Medium",1,1,1,0,"1984_2014-08-23"
"1530","6","23","Medium","7","-0.18","Medium","2","-2.67","Low",1,0,0,0,"1986_2014-06-02"
"1531","3","20","Low","2","-1.11","Low","1","-3.28","Low",0,0,0,0,"1987_2013-02-11"
"1532","1","13","Low","2","-1.34","Low","2","-2.78","Low",0,0,0,0,"1988_2014-09-21"
"1533","1","14","Low","1","-2.22","Low","1","-3.69","Low",1,0,1,0,"1990_2014-08-03"
"1534","2","16","Low","2","-1.55","Low","1","-2.97","Low",0,0,0,0,"1992_2014-06-01"
"1535","7","27","Medium","7","-0.06","Medium","3","-2.35","Low",1,0,1,0,"1993_2013-04-05"
"1536","6","24","Medium","10","0.65","High","7","-1.32","Medium",1,1,1,1,"1994_2014-06-08"
"1537","6","25","Medium","1","-1.47","Low","1","-3.14","Low",1,1,1,1,"1995_2013-03-21"
"1538","1","13","Low","2","-1.25","Low","3","-2.55","Low",0,0,0,0,"1996_2014-10-26"
"1539","1","13","Low","1","-2.27","Low","1","-3.75","Low",0,0,0,0,"1999_2013-03-04"
"1540","2","16","Low","6","-0.31","Medium","6","-1.69","Medium",0,0,0,0,"2000_2014-09-18"
"1541","1","13","Low","3","-1.26","Low","3","-2.44","Low",0,0,0,0,"2001_2014-04-08"
"1542","3","18","Low","5","-0.41","Medium","1","-3.37","Low",0,0,0,0,"2002_2013-03-04"
"1543","5","23","Medium","5","-0.44","Medium","6","-1.73","Medium",0,0,0,0,"2004_2014-05-19"
"1544","1","14","Low","8","0.25","High","9","-0.8","High",1,0,1,0,"2006_2013-04-21"
"1545","5","23","Medium","7","-0.05","Medium","5","-1.88","Medium",0,0,0,0,"2007_2013-03-13"
"1546","1","14","Low","4","-0.72","Low","2","-2.56","Low",1,0,1,0,"2009_2013-02-01"
"1547","1","13","Low","3","-0.91","Low","3","-2.31","Low",0,0,0,0,"2010_2014-02-17"
"1548","1","15","Low","2","-1.24","Low","3","-2.54","Low",0,0,0,0,"2011_2014-11-20"
"1549","2","16","Low","3","-1.07","Low","4","-2.17","Low",0,0,0,0,"2013_2014-09-21"
"1550","4","21","Low","2","-1.37","Low","1","-3.02","Low",0,0,0,0,"2014_2013-09-25"
"1551","1","13","Low","3","-1.23","Low","3","-2.37","Low",0,0,0,0,"2016_2014-05-17"
"1552","4","21","Low","2","-1.33","Low","3","-2.5","Low",0,0,0,0,"2017_2014-04-10"
"1553","3","20","Low","7","0.04","Medium","7","-1.41","Medium",0,0,0,0,"2020_2013-10-30"
"1554","1","12","Low","1","-2.38","Low","1","-3.54","Low",0,0,0,0,"2021_2014-03-12"
"1555","3","18","Low","7","-0.02","Medium","6","-1.57","Medium",0,0,0,0,"2023_2013-03-22"
"1556","2","16","Low","2","-1.14","Low","2","-2.74","Low",1,0,1,0,"2026_2014-01-10"
"1557","2","17","Low","3","-0.93","Low","2","-2.59","Low",0,0,NA,NA,"2026_2014-08-26"
"1558","3","19","Low","7","0.02","Medium","3","-2.52","Low",1,0,1,0,"2027_2013-08-06"
"1559","1","15","Low","5","-0.78","Medium","3","-2.36","Low",0,0,0,0,"2030_2014-10-06"
"1560","1","12","Low","6","-0.24","Medium","8","-1.2","High",0,0,0,0,"2032_2013-01-16"
"1561","1","13","Low","2","-1.23","Low","1","-3.08","Low",0,0,0,0,"2034_2013-08-13"
"1562","1","15","Low","4","-0.66","Low","3","-2.26","Low",1,0,1,0,"2035_2013-09-21"
"1563","10","38","High","10","1.51","High","10","0.46","High",1,0,1,0,"2036_2014-05-14"
"1564","1","11","Low","2","-1.13","Low","3","-2.39","Low",0,0,0,0,"2037_2013-08-22"
"1565","1","14","Low","3","-0.95","Low","2","-2.75","Low",0,0,0,0,"2038_2013-03-08"
"1566","1","12","Low","6","-0.47","Medium","5","-1.84","Medium",0,0,0,0,"2039_2014-12-18"
"1567","2","17","Low","1","-1.81","Low","1","-3.82","Low",0,0,0,0,"2042_2013-12-05"
"1568","3","20","Low","1","-2.32","Low","1","-3.91","Low",0,0,0,0,"2043_2014-06-23"
"1569","3","18","Low","2","-1.35","Low","3","-2.55","Low",0,0,0,0,"2044_2013-03-11"
"1570","1","13","Low","3","-1.22","Low","4","-2.12","Low",0,0,0,0,"2045_2013-10-31"
"1571","4","21","Low","5","-0.45","Medium","4","-2.22","Low",1,0,1,0,"2047_2013-11-04"
"1572","1","14","Low","4","-0.71","Low","3","-2.31","Low",1,0,NA,NA,"2047_2014-07-13"
"1573","2","17","Low","5","-0.32","Medium","3","-2.24","Low",0,0,NA,NA,"2047_2014-12-16"
"1574","2","17","Low","10","0.88","High","9","-0.73","High",1,0,1,0,"2048_2013-11-28"
"1575","1","13","Low","4","-0.95","Low","2","-2.73","Low",1,0,1,0,"2049_2013-11-23"
"1576","1","11","Low","4","-0.88","Low","3","-2.32","Low",0,0,0,0,"2050_2014-04-17"
"1577","8","29","High","7","-0.01","Medium","4","-2.05","Low",1,1,1,0,"2051_2013-02-14"
"1578","1","14","Low","7","-0.01","Medium","6","-1.72","Medium",0,0,0,0,"2053_2013-05-10"
"1579","1","14","Low","2","-1.31","Low","4","-2.17","Low",0,0,0,0,"2054_2014-02-25"
"1580","1","14","Low","4","-0.61","Low","4","-2.2","Low",0,0,0,0,"2056_2013-01-19"
"1581","3","18","Low","9","0.6","High","7","-1.35","Medium",1,1,1,1,"2057_2013-03-14"
"1582","3","18","Low","7","0.02","Medium","6","-1.56","Medium",1,0,1,0,"2058_2014-10-24"
"1583","2","16","Low","10","0.68","High","10","-0.58","High",1,0,NA,NA,"2058_2014-10-28"
"1584","1","13","Low","1","-1.81","Low","1","-3.26","Low",0,0,0,0,"2059_2013-09-10"
"1585","1","14","Low","2","-1.23","Low","2","-2.65","Low",1,0,1,0,"2061_2013-09-15"
"1586","1","15","Low","3","-0.79","Low","2","-2.65","Low",0,0,NA,NA,"2061_2014-01-15"
"1587","3","20","Low","4","-0.56","Low","1","-3.6","Low",0,0,0,0,"2062_2013-03-17"
"1588","4","21","Low","9","0.59","High","8","-1.12","High",0,0,0,0,"2063_2013-09-06"
"1589","2","16","Low","6","-0.21","Medium","1","-2.97","Low",1,0,1,0,"2064_2013-11-22"
"1590","7","27","Medium","4","-0.68","Low","2","-2.76","Low",0,0,0,0,"2066_2013-04-19"
"1591","1","11","Low","2","-1.13","Low","4","-2.18","Low",0,0,0,0,"2068_2014-05-13"
"1592","1","11","Low","3","-0.77","Low","5","-1.79","Medium",0,0,0,0,"2069_2013-01-30"
"1593","1","13","Low","1","-1.96","Low","1","-3.42","Low",0,0,0,0,"2073_2014-08-06"
"1594","1","15","Low","1","-2.83","Low","1","-4.42","Low",0,0,0,0,"2074_2014-03-06"
"1595","6","23","Medium","6","-0.4","Medium","4","-1.98","Low",0,0,0,0,"2075_2013-05-20"
"1596","8","28","High","10","1","High","7","-1.41","Medium",0,0,1,0,"2076_2013-03-21"
"1597","3","18","Low","7","-0.05","Medium","3","-2.31","Low",0,0,0,0,"2077_2013-03-15"
"1598","6","24","Medium","5","-0.51","Medium","2","-2.67","Low",1,1,1,1,"2078_2014-06-29"
"1599","2","17","Low","2","-1.23","Low","2","-2.94","Low",0,0,0,0,"2079_2013-12-28"
"1600","1","15","Low","9","0.52","High","7","-1.46","Medium",0,0,0,0,"2081_2014-11-17"
"1601","5","22","Medium","10","0.97","High","8","-1.2","High",0,0,0,0,"2084_2014-03-02"
