"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"1412","3","19","Low","7","0","Medium","7","-1.35","Medium",0,0,0,0,"2959_2013-01-17"
"1413","3","19","Low","5","-0.47","Medium","6","-1.62","Medium",1,0,1,0,"2961_2013-02-07"
"1414","1","13","Low","1","-1.77","Low","2","-2.66","Low",0,0,0,0,"2962_2013-08-29"
"1415","3","19","Low","4","-0.68","Low","3","-2.38","Low",0,0,0,0,"2963_2013-10-03"
"1416","2","16","Low","3","-0.78","Low","2","-2.65","Low",1,0,1,0,"2968_2013-08-12"
"1417","2","16","Low","2","-1.04","Low","1","-3.21","Low",1,0,0,0,"2970_2013-02-10"
"1418","1","13","Low","1","-1.95","Low","1","-3.57","Low",0,0,0,0,"2972_2014-02-23"
"1419","5","22","Medium","5","-0.44","Medium","2","-2.77","Low",1,1,1,1,"2974_2013-08-01"
"1420","3","19","Low","5","-0.45","Medium","5","-1.82","Medium",0,0,1,0,"2976_2013-04-16"
"1421","1","15","Low","9","0.5","High","9","-0.82","High",0,0,0,0,"2978_2013-10-18"
"1422","10","34","High","8","0.17","High","6","-1.73","Medium",0,0,0,0,"2979_2013-08-05"
"1423","9","32","High","9","0.31","High","2","-2.68","Low",1,0,1,0,"2982_2013-01-04"
"1424","1","15","Low","4","-0.95","Low","3","-2.35","Low",0,0,0,0,"2983_2014-01-19"
"1425","1","13","Low","1","-2.67","Low","1","-4.21","Low",0,0,0,0,"2990_2013-12-09"
"1426","3","20","Low","3","-0.82","Low","1","-3.67","Low",1,0,1,0,"2991_2013-11-15"
"1427","1","13","Low","1","-2.14","Low","1","-3.63","Low",0,0,0,0,"2992_2014-03-25"
"1428","1","14","Low","4","-0.6","Low","5","-1.8","Medium",0,0,0,0,"2996_2013-04-20"
"1429","9","32","High","9","0.34","High","8","-1.11","High",1,1,1,0,"2997_2013-04-07"
"1430","2","16","Low","4","-1.02","Low","4","-2.13","Low",0,0,0,0,"2998_2013-09-04"
"1431","2","16","Low","4","-0.72","Low","2","-2.89","Low",0,0,0,0,"3003_2013-08-18"
"1432","1","12","Low","1","-2.63","Low","1","-3.61","Low",0,0,0,0,"3010_2013-10-03"
"1433","1","14","Low","1","-1.87","Low","1","-3.85","Low",1,0,1,0,"3015_2013-12-11"
"1434","7","26","Medium","2","-1.29","Low","1","-3.65","Low",1,0,1,0,"3019_2014-02-11"
"1435","8","28","High","9","0.53","High","4","-2.01","Low",0,0,0,0,"3020_2013-02-26"
"1436","1","15","Low","5","-0.42","Medium","6","-1.7","Medium",0,0,0,0,"3022_2013-01-17"
"1437","3","19","Low","9","0.42","High","7","-1.42","Medium",1,1,1,0,"3023_2013-05-01"
"1438","2","17","Low","5","-0.38","Medium","4","-2.1","Low",0,0,0,0,"3025_2013-11-19"
"1439","3","20","Low","1","-1.39","Low","1","-3.25","Low",1,0,1,0,"3027_2013-01-06"
"1440","3","18","Low","4","-0.57","Low","2","-2.8","Low",0,0,0,0,"3032_2013-02-04"
"1441","3","19","Low","6","-0.21","Medium","4","-2.09","Low",0,0,1,0,"3033_2013-03-11"
"1442","2","17","Low","1","-1.76","Low","2","-2.73","Low",0,0,0,0,"3034_2013-05-01"
"1443","1","15","Low","4","-0.55","Low","4","-2.01","Low",0,0,0,0,"3035_2013-01-10"
"1444","3","18","Low","1","-1.74","Low","1","-3.12","Low",0,0,0,0,"3036_2014-03-20"
"1445","2","16","Low","3","-0.92","Low","1","-3.22","Low",1,1,1,1,"3041_2013-01-28"
"1446","7","28","Medium","9","0.6","High","6","-1.6","Medium",0,0,0,0,"3045_2013-11-01"
"1447","1","12","Low","4","-0.6","Low","3","-2.33","Low",0,0,0,0,"3046_2013-08-09"
"1448","1","14","Low","9","0.37","High","7","-1.4","Medium",0,0,0,0,"3050_2013-08-10"
"1449","1","14","Low","1","-2.39","Low","1","-3.88","Low",0,0,0,0,"3051_2013-01-18"
"1450","1","13","Low","2","-1.21","Low","2","-2.88","Low",0,0,0,0,"3053_2013-09-16"
"1451","7","26","Medium","2","-1.24","Low","1","-3.88","Low",0,0,0,0,"3055_2013-01-24"
"1452","2","17","Low","3","-0.89","Low","4","-2.19","Low",0,0,0,0,"3056_2014-03-05"
"1453","1","13","Low","5","-0.4","Medium","4","-2.13","Low",0,0,1,0,"3058_2013-02-17"
"1454","1","15","Low","2","-1.01","Low","4","-2.14","Low",0,0,0,0,"3059_2013-11-05"
"1455","2","17","Low","1","-2.05","Low","1","-3.74","Low",0,0,0,0,"3064_2014-02-02"
"1456","1","12","Low","4","-0.87","Low","4","-2.01","Low",0,0,0,0,"3066_2013-04-01"
"1457","4","21","Low","7","0.02","Medium","3","-2.33","Low",0,0,0,0,"3068_2013-03-01"
"1458","1","15","Low","2","-1.05","Low","1","-3.16","Low",0,0,0,0,"3069_2013-05-29"
"1459","4","21","Low","1","-1.5","Low","1","-2.95","Low",0,0,0,0,"3074_2013-01-29"
"1460","1","12","Low","2","-1.54","Low","2","-2.91","Low",0,0,0,0,"3078_2013-08-12"
"1461","1","14","Low","2","-1.1","Low","2","-2.92","Low",0,0,1,0,"3081_2014-02-18"
"1462","3","19","Low","4","-0.84","Low","1","-3.31","Low",0,0,0,0,"3084_2013-12-12"
"1463","1","12","Low","5","-0.45","Medium","7","-1.4","Medium",0,0,0,0,"3085_2013-05-02"
"1464","10","36","High","10","1.01","High","6","-1.61","Medium",1,1,1,0,"3086_2013-01-14"
"1465","1","13","Low","4","-0.94","Low","4","-2.02","Low",0,0,0,0,"3089_2013-04-14"
"1466","1","13","Low","6","-0.3","Medium","6","-1.56","Medium",0,0,0,0,"3090_2013-01-27"
"1467","1","13","Low","5","-0.8","Medium","4","-2.08","Low",0,0,0,0,"3093_2013-08-20"
"1468","6","24","Medium","10","0.82","High","9","-0.96","High",1,0,1,0,"3094_2013-03-13"
"1469","1","11","Low","1","-2.31","Low","1","-3.95","Low",0,0,1,0,"3096_2013-08-18"
"1470","1","14","Low","1","-1.79","Low","1","-3.17","Low",0,0,0,0,"3104_2013-04-30"
"1471","3","18","Low","1","-2.06","Low","1","-3.71","Low",0,0,0,0,"3107_2014-03-28"
"1472","3","20","Low","3","-0.78","Low","3","-2.54","Low",0,0,0,0,"3108_2013-02-08"
"1473","2","16","Low","8","0.19","High","2","-2.59","Low",0,0,1,0,"3112_2013-05-22"
"1474","7","26","Medium","8","0.11","High","2","-2.83","Low",1,1,1,0,"3114_2014-01-23"
"1475","4","21","Low","10","0.77","High","10","-0.47","High",1,1,1,0,"3116_2013-01-18"
"1476","1","15","Low","4","-0.72","Low","3","-2.51","Low",0,0,1,0,"3118_2013-04-27"
"1477","1","12","Low","4","-0.63","Low","6","-1.64","Medium",1,0,1,0,"3120_2013-10-27"
"1478","5","23","Medium","4","-0.53","Low","1","-3.24","Low",0,0,1,0,"3122_2013-05-19"
"1479","3","18","Low","5","-0.49","Medium","2","-2.8","Low",1,0,1,0,"3131_2014-01-10"
"1480","1","15","Low","4","-0.56","Low","6","-1.55","Medium",1,1,1,1,"3134_2014-01-31"
"1481","1","15","Low","1","-1.93","Low","1","-3.28","Low",0,0,0,0,"3136_2014-02-17"
"1482","3","19","Low","6","-0.13","Medium","2","-2.75","Low",1,0,1,0,"3138_2013-08-14"
"1483","1","14","Low","7","-0.1","Medium","5","-1.77","Medium",0,0,0,0,"3139_2013-12-07"
"1484","10","41","High","10","0.65","High","4","-2.03","Low",0,0,0,0,"3142_2013-12-27"
"1485","4","21","Low","6","-0.18","Medium","6","-1.7","Medium",0,0,0,0,"3147_2013-09-21"
"1486","5","22","Medium","8","-0.12","High","4","-2.03","Low",0,0,0,0,"3152_2013-12-11"
"1487","8","28","High","3","-0.82","Low","2","-2.86","Low",0,0,0,0,"3153_2013-04-22"
"1488","3","18","Low","7","-0.01","Medium","2","-2.59","Low",0,0,0,0,"3154_2013-09-14"
"1489","2","17","Low","1","-1.39","Low","2","-2.7","Low",0,0,0,0,"3156_2013-10-04"
"1490","5","22","Medium","4","-0.61","Low","5","-1.86","Medium",0,0,0,0,"3157_2013-01-15"
"1491","1","15","Low","9","0.33","High","8","-1.15","High",0,0,0,0,"3158_2013-03-20"
"1492","3","19","Low","2","-1.33","Low","1","-3.11","Low",0,0,0,0,"3159_2013-12-23"
"1493","1","15","Low","6","-0.2","Medium","6","-1.66","Medium",1,0,1,0,"3160_2013-04-06"
"1494","1","11","Low","1","-1.58","Low","1","-3.04","Low",0,0,0,0,"3161_2013-01-29"
"1495","7","26","Medium","3","-0.8","Low","3","-2.48","Low",0,0,0,0,"3163_2013-09-09"
"1496","3","19","Low","5","-0.51","Medium","3","-2.33","Low",1,0,1,0,"3165_2013-10-13"
"1497","1","11","Low","1","-2.35","Low","1","-3.94","Low",0,0,0,0,"3169_2013-12-02"
"1498","1","12","Low","5","-0.49","Medium","8","-1.08","High",1,1,1,1,"3174_2014-02-22"
"1499","1","12","Low","1","-2.43","Low","1","-3.88","Low",1,1,1,0,"3175_2014-03-20"
"1500","2","16","Low","5","-0.39","Medium","2","-2.6","Low",0,0,0,0,"3176_2013-10-19"
"1501","1","12","Low","7","0.02","Medium","6","-1.58","Medium",1,1,1,1,"3181_2013-02-01"
"1502","1","15","Low","5","-0.43","Medium","3","-2.24","Low",0,0,0,0,"3182_2013-01-03"
"1503","4","21","Low","4","-0.54","Low","3","-2.49","Low",1,0,1,0,"3183_2014-02-15"
"1504","1","12","Low","3","-0.85","Low","5","-1.76","Medium",0,0,0,0,"3190_2013-01-12"
"1505","1","11","Low","1","-1.91","Low","1","-3.34","Low",0,0,0,0,"3192_2013-04-29"
"1506","1","15","Low","10","0.89","High","9","-0.72","High",0,0,0,0,"3196_2013-12-01"
"1507","1","13","Low","2","-1.53","Low","2","-2.68","Low",0,0,0,0,"3197_2013-01-22"
"1508","1","13","Low","6","-0.19","Medium","6","-1.5","Medium",0,0,0,0,"3198_2013-01-31"
"1509","1","11","Low","1","-1.74","Low","1","-3.17","Low",1,1,1,1,"3200_2013-01-21"
"1510","9","29","High","8","0.04","High","5","-1.83","Medium",0,0,0,0,"3203_2013-10-09"
"1511","1","13","Low","1","-2.18","Low","1","-3.9","Low",0,0,0,0,"3205_2013-01-22"
"1512","1","12","Low","1","-2.58","Low","1","-3.64","Low",0,0,0,0,"3207_2013-07-10"
"1513","4","21","Low","2","-1.45","Low","2","-2.82","Low",0,0,0,0,"3208_2014-01-12"
"1514","1","14","Low","6","-0.25","Medium","5","-1.75","Medium",0,0,1,1,"3209_2013-04-26"
"1515","3","20","Low","1","-1.41","Low","1","-3.63","Low",0,0,0,0,"3215_2013-11-16"
"1516","1","13","Low","2","-1.17","Low","3","-2.47","Low",0,0,0,0,"3217_2014-03-24"
"1517","1","14","Low","4","-0.53","Low","2","-2.59","Low",0,0,0,0,"3218_2014-03-15"
"1518","1","15","Low","5","-0.49","Medium","6","-1.62","Medium",0,0,0,0,"3229_2013-02-09"
"1519","4","21","Low","4","-0.82","Low","3","-2.26","Low",0,0,0,0,"3230_2014-01-07"
"1520","1","12","Low","1","-2.37","Low","1","-3.9","Low",0,0,0,0,"3232_2014-03-22"
"1521","8","29","High","10","0.64","High","7","-1.49","Medium",1,1,1,1,"3236_2014-02-22"
"1522","2","16","Low","1","-1.89","Low","1","-3.25","Low",0,0,0,0,"3237_2013-12-03"
"1523","2","16","Low","7","-0.34","Medium","3","-2.31","Low",0,0,0,0,"3240_2013-12-08"
"1524","1","13","Low","7","-0.12","Medium","5","-1.88","Medium",0,0,0,0,"3242_2013-01-16"
"1525","1","15","Low","3","-0.99","Low","2","-2.92","Low",0,0,0,0,"3246_2013-11-20"
"1526","2","17","Low","1","-1.94","Low","1","-4.2","Low",1,0,1,0,"3248_2014-03-26"
"1527","8","29","High","2","-1.34","Low","2","-2.81","Low",1,0,0,0,"3251_2014-04-24"
"1528","1","15","Low","2","-1.04","Low","2","-2.92","Low",0,0,1,0,"3255_2013-10-01"
"1529","10","39","High","10","0.76","High","9","-0.95","High",0,0,1,0,"3259_2013-10-16"
"1530","8","28","High","6","-0.26","Medium","5","-1.81","Medium",1,1,1,0,"3260_2013-03-20"
"1531","2","16","Low","1","-2.09","Low","1","-3.66","Low",0,0,0,0,"3261_2013-09-10"
"1532","3","18","Low","6","-0.39","Medium","4","-2.12","Low",1,1,1,1,"3262_2013-10-17"
"1533","1","11","Low","1","-1.96","Low","1","-3.55","Low",0,0,0,0,"3265_2013-04-28"
"1534","1","13","Low","2","-1.24","Low","3","-2.53","Low",0,0,0,0,"3267_2013-08-03"
"1535","2","16","Low","7","-0.11","Medium","4","-2","Low",1,0,1,0,"3268_2013-03-25"
"1536","7","27","Medium","10","0.87","High","8","-1.23","High",1,0,1,0,"3272_2013-08-10"
"1537","1","14","Low","6","-0.13","Medium","6","-1.56","Medium",0,0,0,0,"3274_2013-06-20"
"1538","3","19","Low","5","-0.73","Medium","3","-2.38","Low",1,0,1,0,"3280_2013-11-09"
"1539","2","16","Low","4","-0.56","Low","4","-2.15","Low",1,1,1,1,"3281_2013-04-20"
"1540","1","15","Low","1","-2.77","Low","1","-4.4","Low",0,0,0,0,"3283_2014-02-09"
"1541","3","20","Low","9","0.38","High","4","-2.19","Low",1,0,1,0,"3284_2013-08-24"
"1542","9","33","High","5","-0.42","Medium","7","-1.27","Medium",1,0,1,0,"3285_2013-04-06"
"1543","8","28","High","6","-0.27","Medium","5","-1.84","Medium",0,0,0,0,"3289_2013-02-19"
"1544","3","19","Low","4","-0.56","Low","2","-2.59","Low",0,0,0,0,"3290_2013-03-13"
"1545","1","14","Low","2","-1.05","Low","3","-2.4","Low",1,0,1,0,"3291_2013-01-17"
"1546","3","18","Low","4","-0.61","Low","1","-3.06","Low",0,0,0,0,"3292_2013-10-10"
"1547","1","11","Low","3","-1.27","Low","2","-2.73","Low",0,0,0,0,"3293_2013-07-15"
"1548","1","14","Low","5","-0.77","Medium","7","-1.49","Medium",1,1,1,0,"3294_2013-12-10"
"1549","1","13","Low","1","-2.11","Low","1","-3.51","Low",0,0,0,0,"3295_2013-01-11"
"1550","2","16","Low","5","-0.47","Medium","5","-1.8","Medium",0,0,0,0,"3298_2013-01-26"
"1551","1","13","Low","2","-1.55","Low","2","-2.9","Low",0,0,0,0,"3301_2013-10-02"
"1552","1","12","Low","2","-1.29","Low","3","-2.4","Low",0,0,0,0,"3303_2013-04-11"
"1553","1","15","Low","2","-1.07","Low","1","-3.17","Low",0,0,0,0,"3304_2013-02-16"
"1554","2","16","Low","3","-0.97","Low","2","-2.88","Low",0,0,0,0,"3306_2013-03-10"
"1555","3","20","Low","3","-0.83","Low","5","-1.86","Medium",0,0,0,0,"3310_2013-04-17"
"1556","3","19","Low","1","-1.73","Low","1","-3.78","Low",0,0,0,0,"3312_2013-01-13"
"1557","3","18","Low","4","-0.59","Low","3","-2.41","Low",0,0,0,0,"3314_2013-09-05"
"1558","1","11","Low","1","-2.67","Low","1","-4.27","Low",0,0,0,0,"3315_2013-10-05"
"1559","8","27","High","8","0.11","High","7","-1.4","Medium",1,0,1,0,"3316_2013-08-19"
"1560","5","23","Medium","6","-0.17","Medium","1","-3.24","Low",0,0,0,0,"3318_2013-03-07"
"1561","1","11","Low","2","-1.56","Low","1","-3.34","Low",0,0,0,0,"3319_2013-12-25"
"1562","3","19","Low","4","-0.62","Low","5","-1.89","Medium",0,0,0,0,"3320_2013-12-17"
"1563","5","22","Medium","8","0.14","High","8","-1.06","High",1,0,1,0,"3323_2013-11-06"
"1564","3","20","Low","1","-2.55","Low","1","-4.16","Low",0,0,0,0,"3324_2013-02-12"
"1565","7","27","Medium","10","0.95","High","9","-0.95","High",1,0,0,0,"3326_2013-01-03"
"1566","4","21","Low","4","-0.63","Low","1","-3.2","Low",1,0,1,0,"3329_2013-10-07"
"1567","5","24","Medium","10","1.09","High","10","-0.59","High",1,0,1,0,"3331_2013-01-12"
"1568","1","15","Low","1","-2.34","Low","1","-3.92","Low",0,0,0,0,"3332_2013-09-05"
"1569","1","11","Low","3","-1.26","Low","2","-2.6","Low",1,0,1,0,"3335_2013-02-25"
"1570","2","17","Low","6","-0.24","Medium","5","-1.81","Medium",0,0,0,0,"3338_2013-12-16"
"1571","1","13","Low","1","-2.39","Low","1","-4.1","Low",0,0,0,0,"3339_2013-02-22"
"1572","1","15","Low","6","-0.26","Medium","5","-1.95","Medium",0,0,0,0,"3341_2013-05-15"
"1573","3","20","Low","7","0.04","Medium","3","-2.31","Low",1,1,1,1,"3344_2013-04-01"
"1574","1","15","Low","3","-1.14","Low","2","-2.93","Low",0,0,0,0,"3345_2013-01-26"
"1575","3","19","Low","8","0.3","High","10","-0.41","High",0,0,0,0,"3346_2013-03-18"
"1576","3","18","Low","3","-0.96","Low","1","-3.14","Low",1,0,1,0,"3349_2013-05-26"
"1577","1","12","Low","1","-1.55","Low","2","-2.91","Low",0,0,0,0,"3350_2013-11-05"
"1578","1","11","Low","2","-1.24","Low","2","-2.63","Low",1,0,1,0,"3354_2013-09-06"
"1579","3","18","Low","4","-0.71","Low","1","-3.02","Low",0,0,0,0,"3357_2014-03-29"
"1580","2","16","Low","1","-1.52","Low","1","-3.33","Low",0,0,0,0,"3358_2014-03-11"
"1581","4","21","Low","7","0.03","Medium","1","-2.99","Low",1,0,1,0,"3360_2013-09-04"
"1582","1","13","Low","1","-1.81","Low","1","-3.35","Low",1,1,1,0,"3363_2014-02-12"
"1583","1","15","Low","9","0.58","High","8","-1.02","High",1,0,1,0,"3369_2013-11-15"
"1584","1","12","Low","3","-0.77","Low","5","-1.79","Medium",0,0,0,0,"3371_2013-08-22"
"1585","1","11","Low","1","-2.33","Low","1","-3.86","Low",0,0,0,0,"3374_2014-03-13"
"1586","5","23","Medium","7","-0.07","Medium","1","-3.15","Low",1,1,1,0,"3375_2013-08-22"
"1587","3","18","Low","1","-1.78","Low","1","-3.3","Low",0,0,0,0,"3376_2013-12-15"
"1588","1","13","Low","1","-1.66","Low","1","-3.26","Low",0,0,0,0,"3377_2013-09-28"
"1589","1","13","Low","6","-0.14","Medium","6","-1.6","Medium",0,0,0,0,"3378_2014-03-20"
"1590","1","11","Low","4","-0.64","Low","6","-1.56","Medium",0,0,0,0,"3379_2013-02-17"
"1591","2","16","Low","4","-0.94","Low","2","-2.7","Low",0,0,0,0,"3380_2013-09-30"
"1592","1","14","Low","8","0.3","High","9","-0.79","High",0,0,0,0,"3384_2013-09-05"
"1593","2","17","Low","5","-0.32","Medium","4","-2.09","Low",1,0,1,1,"3386_2013-11-08"
"1594","5","22","Medium","1","-1.98","Low","1","-3.07","Low",1,1,1,1,"3387_2013-06-03"
"1595","8","28","High","1","-2.36","Low","1","-3.98","Low",0,0,0,0,"3390_2013-08-06"
"1596","3","19","Low","8","-0.1","High","6","-1.52","Medium",1,1,1,0,"3391_2013-03-25"
"1597","1","15","Low","1","-2.4","Low","1","-3.91","Low",1,0,0,0,"3392_2013-03-09"
"1598","5","22","Medium","5","-0.38","Medium","3","-2.49","Low",0,0,0,0,"3396_2014-02-16"
"1599","1","15","Low","10","0.88","High","10","-0.38","High",1,0,1,0,"3398_2013-04-19"
"1600","6","25","Medium","10","0.64","High","5","-1.85","Medium",0,0,0,0,"3399_2013-02-21"
"1601","3","20","Low","3","-0.79","Low","2","-2.92","Low",0,0,0,0,"3400_2014-03-24"
"1602","2","16","Low","1","-1.86","Low","1","-3.69","Low",1,0,1,0,"3401_2013-12-02"
"1603","3","18","Low","4","-0.66","Low","3","-2.51","Low",1,0,1,0,"3403_2013-02-07"
"1604","2","17","Low","8","0.28","High","9","-0.96","High",1,1,1,1,"3406_2014-01-10"
"1605","3","18","Low","1","-2.37","Low","1","-3.95","Low",0,0,0,0,"3407_2014-02-10"
"1606","1","13","Low","6","-0.21","Medium","8","-1","High",0,0,0,0,"3409_2014-01-10"
"1607","1","12","Low","2","-1.58","Low","2","-2.78","Low",0,0,0,0,"3411_2014-01-09"
"1608","1","15","Low","2","-1.21","Low","3","-2.29","Low",0,0,0,0,"3412_2013-02-04"
"1609","3","19","Low","5","-0.44","Medium","4","-2.06","Low",1,0,1,0,"3415_2013-04-12"
"1610","3","20","Low","6","-0.28","Medium","3","-2.3","Low",0,0,0,0,"3416_2013-11-07"
"1611","1","13","Low","2","-1.1","Low","2","-2.81","Low",1,1,1,1,"3418_2013-10-30"
"1612","2","17","Low","2","-1.16","Low","1","-3.39","Low",0,0,0,0,"3420_2013-05-06"
"1613","1","14","Low","3","-0.81","Low","3","-2.41","Low",0,0,0,0,"3421_2013-03-21"
"1614","3","20","Low","5","-0.47","Medium","1","-3.07","Low",1,1,1,0,"3422_2013-10-16"
"1615","1","13","Low","2","-1.64","Low","1","-3.13","Low",0,0,0,0,"3423_2013-04-15"
"1616","6","25","Medium","10","0.72","High","9","-0.83","High",0,0,1,0,"3425_2013-01-30"
"1617","1","13","Low","1","-2.21","Low","1","-3.56","Low",0,0,0,0,"3427_2014-03-16"
"1618","1","14","Low","6","-0.17","Medium","9","-0.67","High",1,1,1,0,"3429_2013-01-19"
"1619","1","14","Low","2","-1.39","Low","2","-2.62","Low",0,0,0,0,"3431_2013-01-14"
"1620","1","13","Low","6","-0.54","Medium","7","-1.48","Medium",0,0,0,0,"3437_2013-08-27"
"1621","1","13","Low","6","-0.29","Medium","6","-1.55","Medium",1,1,1,0,"3438_2013-04-20"
"1622","1","14","Low","1","-1.68","Low","1","-3.15","Low",0,0,0,0,"3439_2013-02-24"
"1623","9","33","High","7","0.03","Medium","2","-2.72","Low",1,1,1,0,"3441_2013-09-21"
"1624","4","21","Low","2","-1.16","Low","1","-3.34","Low",1,0,1,0,"3444_2013-11-23"
"1625","4","21","Low","3","-0.77","Low","4","-2.14","Low",0,0,0,0,"3445_2013-10-04"
"1626","6","24","Medium","7","-0.16","Medium","3","-2.55","Low",1,0,1,0,"3448_2013-12-09"
"1627","1","14","Low","1","-1.7","Low","2","-2.73","Low",0,0,0,0,"3452_2013-08-02"
"1628","8","29","High","3","-0.91","Low","1","-3.11","Low",1,0,1,0,"3453_2013-08-13"
"1629","1","15","Low","3","-0.79","Low","4","-2.16","Low",1,0,1,0,"3454_2013-02-08"
"1630","6","24","Medium","3","-1.21","Low","3","-2.29","Low",0,0,0,0,"3455_2013-02-25"
"1631","1","13","Low","8","0.18","High","8","-1.2","High",0,0,1,1,"3456_2013-01-01"
"1632","3","18","Low","1","-2.28","Low","1","-3.82","Low",0,0,0,0,"3457_2014-03-17"
"1633","2","17","Low","2","-1.21","Low","3","-2.51","Low",0,0,0,0,"3458_2013-01-26"
"1634","1","15","Low","6","-0.14","Medium","6","-1.67","Medium",1,0,1,0,"3460_2013-09-16"
"1635","1","14","Low","1","-1.78","Low","1","-3.18","Low",1,1,1,1,"3462_2014-02-02"
"1636","5","22","Medium","3","-0.95","Low","4","-2.22","Low",0,0,0,0,"3463_2014-02-10"
"1637","1","12","Low","5","-0.47","Medium","4","-2.2","Low",1,1,1,0,"3464_2013-04-13"
"1638","10","37","High","5","-0.49","Medium","6","-1.61","Medium",0,0,0,0,"3475_2013-03-30"
"1639","1","14","Low","2","-1.34","Low","1","-3.67","Low",0,0,0,0,"3477_2014-01-27"
"1640","4","21","Low","2","-1.31","Low","2","-2.6","Low",0,0,0,0,"3480_2013-01-03"
"1641","2","17","Low","1","-2.04","Low","1","-3.52","Low",0,0,0,0,"3483_2013-10-10"
"1642","3","18","Low","7","0.02","Medium","2","-2.6","Low",1,0,1,0,"3484_2013-10-29"
"1643","1","14","Low","2","-1.12","Low","2","-2.59","Low",1,0,1,0,"3485_2013-09-26"
"1644","3","18","Low","6","-0.27","Medium","4","-2.15","Low",0,0,0,0,"3487_2013-05-29"
"1645","3","19","Low","1","-1.41","Low","1","-2.95","Low",0,0,0,0,"3488_2013-07-15"
"1646","3","19","Low","2","-1.36","Low","1","-3.05","Low",0,0,0,0,"3491_2014-02-01"
"1647","1","13","Low","7","-0.11","Medium","5","-1.84","Medium",1,0,0,0,"3492_2014-03-10"
"1648","3","18","Low","2","-1.27","Low","3","-2.41","Low",0,0,0,0,"3493_2013-04-02"
"1649","1","15","Low","4","-0.67","Low","4","-2.01","Low",1,0,1,0,"3498_2013-04-22"
"1650","4","20","Low","10","0.79","High","7","-1.37","Medium",1,1,1,1,"3499_2013-01-07"
"1651","1","14","Low","6","-0.14","Medium","6","-1.55","Medium",0,0,0,0,"3500_2013-03-19"
"1652","1","15","Low","1","-1.89","Low","1","-3.29","Low",1,0,1,0,"3502_2013-08-27"
"1653","6","24","Medium","4","-0.53","Low","4","-2.16","Low",0,0,0,0,"3504_2013-06-28"
"1654","1","12","Low","1","-2.93","Low","1","-4.22","Low",0,0,0,0,"3507_2013-05-20"
"1655","1","13","Low","5","-0.68","Medium","7","-1.41","Medium",0,0,0,0,"3508_2014-03-14"
"1656","1","11","Low","3","-0.94","Low","4","-2.08","Low",0,0,0,0,"3511_2014-03-20"
"1657","3","19","Low","1","-1.84","Low","1","-3.5","Low",0,0,0,0,"3515_2014-01-07"
"1658","2","16","Low","3","-0.75","Low","3","-2.53","Low",1,1,1,1,"3516_2014-03-03"
"1659","3","19","Low","1","-1.92","Low","1","-3.54","Low",1,0,1,0,"3517_2013-01-20"
"1660","1","13","Low","3","-1.1","Low","3","-2.24","Low",0,0,0,0,"3528_2013-08-20"
"1661","1","13","Low","1","-1.74","Low","1","-3.04","Low",0,0,0,0,"3529_2013-03-18"
"1662","1","14","Low","3","-1.24","Low","2","-2.91","Low",0,0,0,0,"3531_2013-02-08"
"1663","3","20","Low","10","0.82","High","7","-1.44","Medium",1,1,1,1,"3533_2013-03-23"
"1664","1","14","Low","2","-1.36","Low","2","-2.82","Low",0,0,0,0,"3535_2013-04-19"
"1665","1","15","Low","2","-1.12","Low","5","-1.96","Medium",0,0,0,0,"3538_2013-12-14"
"1666","5","22","Medium","5","-0.4","Medium","6","-1.66","Medium",0,0,0,0,"3539_2013-04-13"
