"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"2173","2","16","Low","2","-1.04","Low","1","-3.21","Low",1,0,0,0,"2970_2013-02-10"
"2174","1","14","Low","1","-1.72","Low","1","-3.3","Low",0,0,0,0,"2971_2014-07-14"
"2175","1","13","Low","1","-1.95","Low","1","-3.57","Low",0,0,0,0,"2972_2014-02-23"
"2176","5","22","Medium","5","-0.44","Medium","2","-2.77","Low",1,1,1,1,"2974_2013-08-01"
"2177","3","19","Low","5","-0.45","Medium","5","-1.82","Medium",0,0,1,0,"2976_2013-04-16"
"2178","1","15","Low","9","0.5","High","9","-0.82","High",0,0,0,0,"2978_2013-10-18"
"2179","10","34","High","8","0.17","High","6","-1.73","Medium",0,0,0,0,"2979_2013-08-05"
"2180","1","14","Low","4","-0.74","Low","3","-2.38","Low",0,0,0,0,"2980_2014-05-06"
"2181","1","14","Low","1","-2.18","Low","1","-3.61","Low",0,0,0,0,"2981_2014-06-18"
"2182","9","32","High","9","0.31","High","2","-2.68","Low",1,0,1,0,"2982_2013-01-04"
"2183","1","15","Low","4","-0.95","Low","3","-2.35","Low",0,0,0,0,"2983_2014-01-19"
"2184","2","17","Low","1","-1.84","Low","1","-3.21","Low",1,0,1,0,"2985_2014-10-10"
"2185","7","27","Medium","6","-0.28","Medium","8","-1.01","High",0,0,0,0,"2986_2014-07-07"
"2186","8","30","High","8","0.28","High","6","-1.56","Medium",1,0,0,0,"2987_2014-09-24"
"2187","1","13","Low","1","-2.5","Low","1","-4.18","Low",0,0,0,0,"2989_2014-10-02"
"2188","1","13","Low","1","-2.67","Low","1","-4.21","Low",0,0,0,0,"2990_2013-12-09"
"2189","3","20","Low","3","-0.82","Low","1","-3.67","Low",1,0,1,0,"2991_2013-11-15"
"2190","1","13","Low","1","-2.14","Low","1","-3.63","Low",0,0,0,0,"2992_2014-03-25"
"2191","1","13","Low","2","-1.33","Low","2","-2.69","Low",0,0,0,0,"2994_2014-06-30"
"2192","1","14","Low","4","-0.6","Low","5","-1.8","Medium",0,0,0,0,"2996_2013-04-20"
"2193","9","32","High","9","0.34","High","8","-1.11","High",1,1,1,0,"2997_2013-04-07"
"2194","2","16","Low","4","-1.02","Low","4","-2.13","Low",0,0,0,0,"2998_2013-09-04"
"2195","1","15","Low","7","-0.29","Medium","3","-2.4","Low",0,0,0,0,"3000_2014-08-27"
"2196","2","16","Low","4","-0.72","Low","2","-2.89","Low",0,0,0,0,"3003_2013-08-18"
"2197","1","12","Low","1","-2.63","Low","1","-3.61","Low",0,0,0,0,"3010_2013-10-03"
"2198","2","16","Low","1","-1.4","Low","2","-2.74","Low",0,0,0,0,"3012_2014-07-08"
"2199","2","16","Low","1","-2.17","Low","1","-3.17","Low",0,0,0,0,"3013_2014-09-21"
"2200","1","15","Low","7","-0.05","Medium","8","-1.03","High",1,0,1,0,"3014_2014-06-22"
"2201","1","14","Low","1","-1.87","Low","1","-3.85","Low",1,0,1,0,"3015_2013-12-11"
"2202","1","12","Low","1","-1.43","Low","2","-2.77","Low",0,0,0,0,"3017_2014-09-04"
"2203","7","26","Medium","2","-1.29","Low","1","-3.65","Low",1,0,1,0,"3019_2014-02-11"
"2204","8","28","High","9","0.53","High","4","-2.01","Low",0,0,0,0,"3020_2013-02-26"
"2205","4","21","Low","8","0","High","5","-1.96","Medium",1,1,1,0,"3021_2014-11-06"
"2206","1","15","Low","5","-0.42","Medium","6","-1.7","Medium",0,0,0,0,"3022_2013-01-17"
"2207","3","19","Low","9","0.42","High","7","-1.42","Medium",1,1,1,0,"3023_2013-05-01"
"2208","1","15","Low","7","-0.15","Medium","6","-1.62","Medium",0,0,0,0,"3024_2014-08-06"
"2209","2","17","Low","5","-0.38","Medium","4","-2.1","Low",0,0,0,0,"3025_2013-11-19"
"2210","3","20","Low","1","-1.39","Low","1","-3.25","Low",1,0,1,0,"3027_2013-01-06"
"2211","10","40","High","10","0.71","High","6","-1.53","Medium",1,0,1,0,"3029_2014-10-04"
"2212","8","28","High","10","0.76","High","8","-1.19","High",1,1,1,0,"3031_2014-05-23"
"2213","3","18","Low","4","-0.57","Low","2","-2.8","Low",0,0,0,0,"3032_2013-02-04"
"2214","3","19","Low","6","-0.21","Medium","4","-2.09","Low",0,0,1,0,"3033_2013-03-11"
"2215","2","17","Low","1","-1.76","Low","2","-2.73","Low",0,0,0,0,"3034_2013-05-01"
"2216","1","15","Low","4","-0.55","Low","4","-2.01","Low",0,0,0,0,"3035_2013-01-10"
"2217","3","18","Low","1","-1.74","Low","1","-3.12","Low",0,0,0,0,"3036_2014-03-20"
"2218","3","19","Low","1","-1.6","Low","1","-3.18","Low",1,0,1,0,"3039_2014-05-01"
"2219","2","16","Low","3","-0.92","Low","1","-3.22","Low",1,1,1,1,"3041_2013-01-28"
"2220","7","28","Medium","9","0.6","High","6","-1.6","Medium",0,0,0,0,"3045_2013-11-01"
"2221","1","12","Low","4","-0.6","Low","3","-2.33","Low",0,0,0,0,"3046_2013-08-09"
"2222","1","15","Low","1","-1.49","Low","2","-2.76","Low",0,0,0,0,"3047_2014-11-10"
"2223","2","17","Low","1","-2.35","Low","1","-4.01","Low",0,0,0,0,"3048_2014-08-06"
"2224","1","14","Low","9","0.37","High","7","-1.4","Medium",0,0,0,0,"3050_2013-08-10"
"2225","1","14","Low","1","-2.39","Low","1","-3.88","Low",0,0,0,0,"3051_2013-01-18"
"2226","2","16","Low","5","-0.47","Medium","2","-2.58","Low",0,0,0,0,"3052_2014-11-29"
"2227","1","13","Low","2","-1.21","Low","2","-2.88","Low",0,0,0,0,"3053_2013-09-16"
"2228","2","16","Low","4","-0.52","Low","3","-2.54","Low",0,0,0,0,"3054_2014-06-06"
"2229","7","26","Medium","2","-1.24","Low","1","-3.88","Low",0,0,0,0,"3055_2013-01-24"
"2230","2","17","Low","3","-0.89","Low","4","-2.19","Low",0,0,0,0,"3056_2014-03-05"
"2231","5","22","Medium","7","-0.04","Medium","3","-2.36","Low",1,0,1,0,"3057_2014-07-14"
"2232","1","13","Low","5","-0.4","Medium","4","-2.13","Low",0,0,1,0,"3058_2013-02-17"
"2233","1","15","Low","2","-1.01","Low","4","-2.14","Low",0,0,0,0,"3059_2013-11-05"
"2234","1","11","Low","1","-1.97","Low","1","-3.46","Low",0,0,0,0,"3062_2014-08-19"
"2235","2","16","Low","1","-1.68","Low","1","-3.48","Low",0,0,0,0,"3063_2014-07-08"
"2236","2","17","Low","1","-2.05","Low","1","-3.74","Low",0,0,0,0,"3064_2014-02-02"
"2237","1","12","Low","4","-0.87","Low","4","-2.01","Low",0,0,0,0,"3066_2013-04-01"
"2238","4","21","Low","7","0.02","Medium","3","-2.33","Low",0,0,0,0,"3068_2013-03-01"
"2239","1","15","Low","2","-1.05","Low","1","-3.16","Low",0,0,0,0,"3069_2013-05-29"
"2240","6","23","Medium","1","-2.1","Low","1","-3.57","Low",0,0,0,0,"3070_2014-06-24"
"2241","3","18","Low","5","-0.73","Medium","1","-3.19","Low",0,0,0,0,"3072_2014-05-07"
"2242","1","12","Low","1","-1.39","Low","3","-2.48","Low",0,0,0,0,"3073_2014-07-23"
"2243","4","21","Low","1","-1.5","Low","1","-2.95","Low",0,0,0,0,"3074_2013-01-29"
"2244","1","14","Low","1","-2","Low","1","-3.91","Low",0,0,0,0,"3076_2014-12-17"
"2245","1","13","Low","1","-2.55","Low","1","-4.16","Low",0,0,0,0,"3077_2014-10-25"
"2246","1","12","Low","2","-1.54","Low","2","-2.91","Low",0,0,0,0,"3078_2013-08-12"
"2247","2","17","Low","4","-0.57","Low","5","-1.94","Medium",0,0,0,0,"3079_2014-07-29"
"2248","5","22","Medium","1","-1.75","Low","1","-3.08","Low",0,0,0,0,"3080_2014-06-06"
"2249","1","14","Low","2","-1.1","Low","2","-2.92","Low",0,0,1,0,"3081_2014-02-18"
"2250","2","16","Low","1","-1.54","Low","1","-3.67","Low",0,0,0,0,"3082_2014-05-27"
"2251","3","19","Low","4","-0.84","Low","1","-3.31","Low",0,0,0,0,"3084_2013-12-12"
"2252","1","12","Low","5","-0.45","Medium","7","-1.4","Medium",0,0,0,0,"3085_2013-05-02"
"2253","10","36","High","10","1.01","High","6","-1.61","Medium",1,1,1,0,"3086_2013-01-14"
"2254","3","19","Low","7","-0.05","Medium","3","-2.36","Low",1,0,1,0,"3087_2014-09-06"
"2255","10","35","High","10","0.63","High","10","-0.04","High",0,0,0,0,"3088_2014-10-30"
"2256","1","13","Low","4","-0.94","Low","4","-2.02","Low",0,0,0,0,"3089_2013-04-14"
"2257","1","13","Low","6","-0.3","Medium","6","-1.56","Medium",0,0,0,0,"3090_2013-01-27"
"2258","1","14","Low","3","-1.26","Low","1","-3.14","Low",0,0,0,0,"3091_2014-06-09"
"2259","1","14","Low","2","-1.5","Low","2","-2.9","Low",0,0,0,0,"3092_2014-09-12"
"2260","1","13","Low","5","-0.8","Medium","4","-2.08","Low",0,0,0,0,"3093_2013-08-20"
"2261","6","24","Medium","10","0.82","High","9","-0.96","High",1,0,1,0,"3094_2013-03-13"
"2262","1","13","Low","1","-2.13","Low","1","-3.88","Low",0,0,0,0,"3095_2014-12-21"
"2263","1","11","Low","1","-2.31","Low","1","-3.95","Low",0,0,1,0,"3096_2013-08-18"
"2264","1","11","Low","1","-1.75","Low","1","-3.36","Low",0,0,0,0,"3099_2014-08-07"
"2265","1","11","Low","3","-1.12","Low","3","-2.32","Low",0,0,0,0,"3102_2014-04-16"
"2266","1","14","Low","1","-1.79","Low","1","-3.17","Low",0,0,0,0,"3104_2013-04-30"
"2267","2","16","Low","4","-0.87","Low","5","-1.92","Medium",0,0,0,0,"3105_2014-12-18"
"2268","1","11","Low","2","-1.5","Low","1","-2.97","Low",0,0,0,0,"3106_2014-11-12"
"2269","3","18","Low","1","-2.06","Low","1","-3.71","Low",0,0,0,0,"3107_2014-03-28"
"2270","3","20","Low","3","-0.78","Low","3","-2.54","Low",0,0,0,0,"3108_2013-02-08"
"2271","3","19","Low","2","-1.29","Low","3","-2.54","Low",0,0,0,0,"3109_2014-05-09"
"2272","3","18","Low","4","-0.52","Low","5","-1.93","Medium",1,1,1,1,"3110_2014-06-14"
"2273","2","16","Low","8","0.19","High","2","-2.59","Low",0,0,1,0,"3112_2013-05-22"
"2274","3","19","Low","3","-0.76","Low","2","-2.93","Low",1,1,1,0,"3113_2014-12-23"
"2275","7","26","Medium","8","0.11","High","2","-2.83","Low",1,1,1,0,"3114_2014-01-23"
"2276","4","21","Low","10","0.77","High","10","-0.47","High",1,1,1,0,"3116_2013-01-18"
"2277","1","14","Low","6","-0.19","Medium","5","-1.9","Medium",1,0,1,0,"3117_2014-11-03"
"2278","1","15","Low","4","-0.72","Low","3","-2.51","Low",0,0,1,0,"3118_2013-04-27"
"2279","1","14","Low","8","0.16","High","7","-1.48","Medium",0,0,0,0,"3119_2014-08-15"
"2280","1","12","Low","4","-0.63","Low","6","-1.64","Medium",1,0,1,0,"3120_2013-10-27"
"2281","1","14","Low","1","-1.76","Low","1","-3.28","Low",0,0,0,0,"3121_2014-05-07"
"2282","5","23","Medium","4","-0.53","Low","1","-3.24","Low",0,0,1,0,"3122_2013-05-19"
"2283","1","15","Low","7","0.03","Medium","6","-1.71","Medium",0,0,0,0,"3123_2014-05-29"
"2284","2","17","Low","9","0.5","High","6","-1.5","Medium",0,0,0,0,"3124_2014-11-15"
"2285","3","19","Low","2","-1.09","Low","2","-2.94","Low",0,0,0,0,"3125_2014-11-25"
"2286","1","15","Low","1","-2.14","Low","1","-3.66","Low",0,0,0,0,"3126_2014-07-25"
"2287","3","18","Low","5","-0.49","Medium","2","-2.8","Low",1,0,1,0,"3131_2014-01-10"
"2288","3","19","Low","3","-0.75","Low","2","-2.68","Low",1,0,1,0,"3132_2014-11-21"
"2289","2","17","Low","5","-0.51","Medium","5","-1.91","Medium",0,0,0,0,"3133_2014-05-09"
"2290","1","15","Low","4","-0.56","Low","6","-1.55","Medium",1,1,1,1,"3134_2014-01-31"
"2291","1","15","Low","1","-1.93","Low","1","-3.28","Low",0,0,0,0,"3136_2014-02-17"
"2292","3","19","Low","6","-0.13","Medium","2","-2.75","Low",1,0,1,0,"3138_2013-08-14"
"2293","1","14","Low","7","-0.1","Medium","5","-1.77","Medium",0,0,0,0,"3139_2013-12-07"
"2294","1","14","Low","3","-0.89","Low","2","-2.92","Low",1,0,0,0,"3140_2014-07-27"
"2295","2","16","Low","1","-2.08","Low","1","-3.6","Low",0,0,0,0,"3141_2014-12-11"
"2296","10","41","High","10","0.65","High","4","-2.03","Low",0,0,0,0,"3142_2013-12-27"
"2297","2","17","Low","5","-0.43","Medium","3","-2.25","Low",1,0,1,0,"3145_2014-12-14"
"2298","1","14","Low","3","-0.88","Low","2","-2.6","Low",1,1,1,1,"3146_2014-08-03"
"2299","4","21","Low","6","-0.18","Medium","6","-1.7","Medium",0,0,0,0,"3147_2013-09-21"
"2300","1","13","Low","1","-1.79","Low","1","-3.21","Low",0,0,0,0,"3148_2014-07-14"
"2301","4","20","Low","4","-0.84","Low","3","-2.27","Low",0,0,0,0,"3149_2014-05-31"
"2302","1","14","Low","4","-0.67","Low","5","-1.96","Medium",0,0,0,0,"3150_2014-08-20"
"2303","5","22","Medium","8","-0.12","High","4","-2.03","Low",0,0,0,0,"3152_2013-12-11"
"2304","8","28","High","3","-0.82","Low","2","-2.86","Low",0,0,0,0,"3153_2013-04-22"
"2305","3","18","Low","7","-0.01","Medium","2","-2.59","Low",0,0,0,0,"3154_2013-09-14"
"2306","2","16","Low","2","-1.03","Low","1","-3.09","Low",1,0,1,0,"3155_2014-09-30"
"2307","2","17","Low","1","-1.39","Low","2","-2.7","Low",0,0,0,0,"3156_2013-10-04"
"2308","5","22","Medium","4","-0.61","Low","5","-1.86","Medium",0,0,0,0,"3157_2013-01-15"
"2309","1","15","Low","9","0.33","High","8","-1.15","High",0,0,0,0,"3158_2013-03-20"
"2310","3","19","Low","2","-1.33","Low","1","-3.11","Low",0,0,0,0,"3159_2013-12-23"
"2311","1","15","Low","6","-0.2","Medium","6","-1.66","Medium",1,0,1,0,"3160_2013-04-06"
"2312","1","11","Low","1","-1.58","Low","1","-3.04","Low",0,0,0,0,"3161_2013-01-29"
"2313","3","18","Low","7","-0.02","Medium","6","-1.51","Medium",1,1,1,1,"3162_2014-04-11"
"2314","7","26","Medium","3","-0.8","Low","3","-2.48","Low",0,0,0,0,"3163_2013-09-09"
"2315","1","14","Low","6","-0.26","Medium","3","-2.49","Low",1,1,1,0,"3164_2014-06-04"
"2316","3","19","Low","5","-0.51","Medium","3","-2.33","Low",1,0,1,0,"3165_2013-10-13"
"2317","2","16","Low","2","-1.07","Low","5","-1.92","Medium",1,0,1,0,"3166_2014-11-10"
"2318","1","11","Low","1","-2.35","Low","1","-3.94","Low",0,0,0,0,"3169_2013-12-02"
"2319","3","19","Low","8","-0.01","High","4","-2.23","Low",1,1,1,0,"3170_2014-05-16"
"2320","6","24","Medium","8","0.17","High","7","-1.37","Medium",0,0,0,0,"3171_2014-10-22"
"2321","1","12","Low","5","-0.49","Medium","8","-1.08","High",1,1,1,1,"3174_2014-02-22"
"2322","1","12","Low","1","-2.43","Low","1","-3.88","Low",1,1,1,0,"3175_2014-03-20"
"2323","2","16","Low","5","-0.39","Medium","2","-2.6","Low",0,0,0,0,"3176_2013-10-19"
"2324","2","16","Low","8","0.12","High","6","-1.66","Medium",1,1,1,1,"3178_2014-11-09"
"2325","1","12","Low","1","-2.08","Low","1","-3.63","Low",0,0,0,0,"3179_2014-12-17"
"2326","1","12","Low","7","0.02","Medium","6","-1.58","Medium",1,1,1,1,"3181_2013-02-01"
"2327","1","15","Low","5","-0.43","Medium","3","-2.24","Low",0,0,0,0,"3182_2013-01-03"
"2328","4","21","Low","4","-0.54","Low","3","-2.49","Low",1,0,1,0,"3183_2014-02-15"
"2329","4","21","Low","6","-0.22","Medium","3","-2.39","Low",1,0,0,0,"3185_2014-07-09"
"2330","1","12","Low","3","-0.85","Low","5","-1.76","Medium",0,0,0,0,"3190_2013-01-12"
"2331","1","11","Low","1","-1.91","Low","1","-3.34","Low",0,0,0,0,"3192_2013-04-29"
"2332","2","16","Low","8","0.12","High","1","-2.96","Low",0,0,0,0,"3195_2014-08-17"
"2333","1","15","Low","10","0.89","High","9","-0.72","High",0,0,0,0,"3196_2013-12-01"
"2334","1","13","Low","2","-1.53","Low","2","-2.68","Low",0,0,0,0,"3197_2013-01-22"
"2335","1","13","Low","6","-0.19","Medium","6","-1.5","Medium",0,0,0,0,"3198_2013-01-31"
"2336","1","11","Low","1","-2.65","Low","1","-4.25","Low",0,0,0,0,"3199_2014-07-07"
"2337","1","11","Low","1","-1.74","Low","1","-3.17","Low",1,1,1,1,"3200_2013-01-21"
"2338","3","18","Low","2","-1.06","Low","1","-3.2","Low",0,0,0,0,"3201_2014-04-24"
"2339","1","13","Low","1","-1.95","Low","1","-3.44","Low",0,0,0,0,"3202_2014-08-22"
"2340","9","29","High","8","0.04","High","5","-1.83","Medium",0,0,0,0,"3203_2013-10-09"
"2341","1","13","Low","1","-2.18","Low","1","-3.9","Low",0,0,0,0,"3205_2013-01-22"
"2342","1","12","Low","1","-2.58","Low","1","-3.64","Low",0,0,0,0,"3207_2013-07-10"
"2343","4","21","Low","2","-1.45","Low","2","-2.82","Low",0,0,0,0,"3208_2014-01-12"
"2344","1","14","Low","6","-0.25","Medium","5","-1.75","Medium",0,0,1,1,"3209_2013-04-26"
"2345","5","23","Medium","2","-1.36","Low","2","-2.78","Low",0,0,0,0,"3210_2014-06-09"
"2346","4","21","Low","1","-1.45","Low","2","-2.86","Low",0,0,0,0,"3211_2014-12-07"
"2347","3","20","Low","7","-0.07","Medium","3","-2.24","Low",1,0,1,0,"3212_2014-11-22"
"2348","1","12","Low","1","-1.49","Low","2","-2.9","Low",0,0,0,0,"3213_2014-10-11"
"2349","1","15","Low","3","-1.23","Low","2","-2.63","Low",1,1,1,0,"3214_2014-10-01"
"2350","3","20","Low","1","-1.41","Low","1","-3.63","Low",0,0,0,0,"3215_2013-11-16"
"2351","1","13","Low","2","-1.17","Low","3","-2.47","Low",0,0,0,0,"3217_2014-03-24"
"2352","1","14","Low","4","-0.53","Low","2","-2.59","Low",0,0,0,0,"3218_2014-03-15"
"2353","1","14","Low","1","-1.68","Low","1","-3.01","Low",0,0,0,0,"3219_2014-06-30"
"2354","1","12","Low","7","-0.27","Medium","4","-2.04","Low",0,0,0,0,"3220_2014-07-20"
"2355","8","28","High","9","0.42","High","9","-0.9","High",0,0,0,0,"3221_2014-10-29"
"2356","8","28","High","9","0.47","High","4","-2.04","Low",1,1,1,0,"3223_2014-11-21"
"2357","1","15","Low","9","0.57","High","7","-1.44","Medium",1,1,1,0,"3225_2014-12-28"
"2358","4","21","Low","10","0.7","High","4","-2.12","Low",0,0,0,0,"3228_2014-08-02"
"2359","1","15","Low","5","-0.49","Medium","6","-1.62","Medium",0,0,0,0,"3229_2013-02-09"
"2360","4","21","Low","4","-0.82","Low","3","-2.26","Low",0,0,0,0,"3230_2014-01-07"
"2361","1","12","Low","1","-2.37","Low","1","-3.9","Low",0,0,0,0,"3232_2014-03-22"
"2362","1","12","Low","1","-2.05","Low","1","-3.47","Low",0,0,0,0,"3235_2014-10-26"
"2363","8","29","High","10","0.64","High","7","-1.49","Medium",1,1,1,1,"3236_2014-02-22"
"2364","2","16","Low","1","-1.89","Low","1","-3.25","Low",0,0,0,0,"3237_2013-12-03"
"2365","6","24","Medium","9","0.59","High","7","-1.28","Medium",0,0,0,0,"3239_2014-06-23"
"2366","2","16","Low","7","-0.34","Medium","3","-2.31","Low",0,0,0,0,"3240_2013-12-08"
"2367","1","13","Low","7","-0.12","Medium","5","-1.88","Medium",0,0,0,0,"3242_2013-01-16"
"2368","1","15","Low","4","-0.61","Low","1","-3.25","Low",0,0,0,0,"3245_2014-05-28"
"2369","1","15","Low","3","-0.99","Low","2","-2.92","Low",0,0,0,0,"3246_2013-11-20"
"2370","2","17","Low","1","-1.94","Low","1","-4.2","Low",1,0,1,0,"3248_2014-03-26"
"2371","8","29","High","3","-0.75","Low","4","-2.03","Low",0,0,0,0,"3249_2014-12-19"
"2372","8","29","High","2","-1.34","Low","2","-2.81","Low",1,0,0,0,"3251_2014-04-24"
"2373","1","13","Low","3","-0.96","Low","4","-2.12","Low",0,0,0,0,"3252_2014-11-09"
"2374","1","11","Low","1","-2.32","Low","1","-3.91","Low",0,0,0,0,"3253_2014-08-05"
"2375","1","11","Low","1","-1.53","Low","2","-2.68","Low",0,0,0,0,"3254_2014-10-14"
"2376","1","15","Low","2","-1.04","Low","2","-2.92","Low",0,0,1,0,"3255_2013-10-01"
"2377","1","15","Low","5","-0.47","Medium","3","-2.39","Low",0,0,0,0,"3258_2014-12-03"
"2378","10","39","High","10","0.76","High","9","-0.95","High",0,0,1,0,"3259_2013-10-16"
"2379","8","28","High","6","-0.26","Medium","5","-1.81","Medium",1,1,1,0,"3260_2013-03-20"
"2380","2","16","Low","1","-2.09","Low","1","-3.66","Low",0,0,0,0,"3261_2013-09-10"
"2381","3","18","Low","6","-0.39","Medium","4","-2.12","Low",1,1,1,1,"3262_2013-10-17"
"2382","1","14","Low","2","-1.32","Low","2","-2.6","Low",0,0,0,0,"3263_2014-06-09"
"2383","1","11","Low","1","-1.96","Low","1","-3.55","Low",0,0,0,0,"3265_2013-04-28"
"2384","1","15","Low","6","-0.57","Medium","5","-1.82","Medium",0,0,0,0,"3266_2014-07-08"
"2385","1","13","Low","2","-1.24","Low","3","-2.53","Low",0,0,0,0,"3267_2013-08-03"
"2386","2","16","Low","7","-0.11","Medium","4","-2","Low",1,0,1,0,"3268_2013-03-25"
"2387","2","17","Low","2","-1.06","Low","2","-2.72","Low",0,0,0,0,"3269_2014-05-28"
"2388","7","27","Medium","10","0.83","High","9","-0.75","High",1,1,1,0,"3270_2014-12-26"
"2389","7","27","Medium","10","0.87","High","8","-1.23","High",1,0,1,0,"3272_2013-08-10"
"2390","1","15","Low","9","0.5","High","9","-0.79","High",1,0,1,0,"3273_2014-11-15"
"2391","1","14","Low","6","-0.13","Medium","6","-1.56","Medium",0,0,0,0,"3274_2013-06-20"
"2392","1","13","Low","1","-1.48","Low","2","-2.73","Low",0,0,0,0,"3276_2014-04-20"
"2393","1","14","Low","2","-1.12","Low","1","-3.05","Low",0,0,0,0,"3277_2014-11-05"
"2394","3","18","Low","10","1.11","High","9","-0.86","High",1,0,1,0,"3278_2014-04-22"
"2395","3","19","Low","5","-0.73","Medium","3","-2.38","Low",1,0,1,0,"3280_2013-11-09"
"2396","2","16","Low","4","-0.56","Low","4","-2.15","Low",1,1,1,1,"3281_2013-04-20"
"2397","1","15","Low","2","-1.05","Low","3","-2.42","Low",0,0,0,0,"3282_2014-12-12"
"2398","1","15","Low","1","-2.77","Low","1","-4.4","Low",0,0,0,0,"3283_2014-02-09"
"2399","3","20","Low","9","0.38","High","4","-2.19","Low",1,0,1,0,"3284_2013-08-24"
"2400","9","33","High","5","-0.42","Medium","7","-1.27","Medium",1,0,1,0,"3285_2013-04-06"
"2401","1","15","Low","1","-1.56","Low","1","-3.06","Low",1,1,1,0,"3286_2014-06-20"
"2402","8","28","High","6","-0.27","Medium","5","-1.84","Medium",0,0,0,0,"3289_2013-02-19"
"2403","3","19","Low","4","-0.56","Low","2","-2.59","Low",0,0,0,0,"3290_2013-03-13"
"2404","1","14","Low","2","-1.05","Low","3","-2.4","Low",1,0,1,0,"3291_2013-01-17"
"2405","3","18","Low","4","-0.61","Low","1","-3.06","Low",0,0,0,0,"3292_2013-10-10"
"2406","1","11","Low","3","-1.27","Low","2","-2.73","Low",0,0,0,0,"3293_2013-07-15"
"2407","1","14","Low","5","-0.77","Medium","7","-1.49","Medium",1,1,1,0,"3294_2013-12-10"
"2408","1","13","Low","1","-2.11","Low","1","-3.51","Low",0,0,0,0,"3295_2013-01-11"
"2409","8","28","High","3","-0.96","Low","1","-3.53","Low",0,0,0,0,"3296_2014-11-29"
"2410","2","16","Low","5","-0.47","Medium","5","-1.8","Medium",0,0,0,0,"3298_2013-01-26"
"2411","1","13","Low","2","-1.55","Low","2","-2.9","Low",0,0,0,0,"3301_2013-10-02"
"2412","1","12","Low","2","-1.29","Low","3","-2.4","Low",0,0,0,0,"3303_2013-04-11"
"2413","1","15","Low","2","-1.07","Low","1","-3.17","Low",0,0,0,0,"3304_2013-02-16"
"2414","2","16","Low","3","-0.97","Low","2","-2.88","Low",0,0,0,0,"3306_2013-03-10"
"2415","1","12","Low","1","-2.25","Low","1","-3.96","Low",0,0,0,0,"3307_2014-11-26"
"2416","1","12","Low","1","-1.43","Low","1","-3.16","Low",1,0,0,0,"3308_2014-06-04"
"2417","1","13","Low","5","-0.39","Medium","4","-2.1","Low",1,0,1,0,"3309_2014-05-25"
"2418","3","20","Low","3","-0.83","Low","5","-1.86","Medium",0,0,0,0,"3310_2013-04-17"
"2419","1","13","Low","1","-1.69","Low","1","-3.08","Low",0,0,0,0,"3311_2014-06-21"
"2420","3","19","Low","1","-1.73","Low","1","-3.78","Low",0,0,0,0,"3312_2013-01-13"
"2421","2","17","Low","5","-0.57","Medium","1","-3.06","Low",0,0,0,0,"3313_2014-06-22"
"2422","3","18","Low","4","-0.59","Low","3","-2.41","Low",0,0,0,0,"3314_2013-09-05"
"2423","1","11","Low","1","-2.67","Low","1","-4.27","Low",0,0,0,0,"3315_2013-10-05"
"2424","8","27","High","8","0.11","High","7","-1.4","Medium",1,0,1,0,"3316_2013-08-19"
"2425","5","23","Medium","6","-0.17","Medium","1","-3.24","Low",0,0,0,0,"3318_2013-03-07"
"2426","1","11","Low","2","-1.56","Low","1","-3.34","Low",0,0,0,0,"3319_2013-12-25"
"2427","3","19","Low","4","-0.62","Low","5","-1.89","Medium",0,0,0,0,"3320_2013-12-17"
