"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"1696","1","14","Low","1","-1.7","Low","2","-2.73","Low",0,0,0,0,"3452_2013-08-02"
"1697","8","29","High","3","-0.91","Low","1","-3.11","Low",1,0,1,0,"3453_2013-08-13"
"1698","1","15","Low","3","-0.79","Low","4","-2.16","Low",1,0,1,0,"3454_2013-02-08"
"1699","6","24","Medium","3","-1.21","Low","3","-2.29","Low",0,0,0,0,"3455_2013-02-25"
"1700","1","13","Low","8","0.18","High","8","-1.2","High",0,0,1,1,"3456_2013-01-01"
"1701","3","18","Low","1","-2.28","Low","1","-3.82","Low",0,0,0,0,"3457_2014-03-17"
"1702","2","17","Low","2","-1.21","Low","3","-2.51","Low",0,0,0,0,"3458_2013-01-26"
"1703","1","15","Low","6","-0.14","Medium","6","-1.67","Medium",1,0,1,0,"3460_2013-09-16"
"1704","1","14","Low","1","-1.78","Low","1","-3.18","Low",1,1,1,1,"3462_2014-02-02"
"1705","5","22","Medium","3","-0.95","Low","4","-2.22","Low",0,0,0,0,"3463_2014-02-10"
"1706","1","12","Low","5","-0.47","Medium","4","-2.2","Low",1,1,1,0,"3464_2013-04-13"
"1707","10","37","High","5","-0.49","Medium","6","-1.61","Medium",0,0,0,0,"3475_2013-03-30"
"1708","1","14","Low","2","-1.34","Low","1","-3.67","Low",0,0,0,0,"3477_2014-01-27"
"1709","4","21","Low","2","-1.31","Low","2","-2.6","Low",0,0,0,0,"3480_2013-01-03"
"1710","2","17","Low","1","-2.04","Low","1","-3.52","Low",0,0,0,0,"3483_2013-10-10"
"1711","3","18","Low","7","0.02","Medium","2","-2.6","Low",1,0,1,0,"3484_2013-10-29"
"1712","1","14","Low","2","-1.12","Low","2","-2.59","Low",1,0,1,0,"3485_2013-09-26"
"1713","3","18","Low","6","-0.27","Medium","4","-2.15","Low",0,0,0,0,"3487_2013-05-29"
"1714","3","19","Low","1","-1.41","Low","1","-2.95","Low",0,0,0,0,"3488_2013-07-15"
"1715","3","19","Low","2","-1.36","Low","1","-3.05","Low",0,0,0,0,"3491_2014-02-01"
"1716","1","13","Low","7","-0.11","Medium","5","-1.84","Medium",1,0,0,0,"3492_2014-03-10"
"1717","3","18","Low","2","-1.27","Low","3","-2.41","Low",0,0,0,0,"3493_2013-04-02"
"1718","1","15","Low","4","-0.67","Low","4","-2.01","Low",1,0,1,0,"3498_2013-04-22"
"1719","4","20","Low","10","0.79","High","7","-1.37","Medium",1,1,1,1,"3499_2013-01-07"
"1720","1","14","Low","6","-0.14","Medium","6","-1.55","Medium",0,0,0,0,"3500_2013-03-19"
"1721","1","15","Low","1","-1.89","Low","1","-3.29","Low",1,0,1,0,"3502_2013-08-27"
"1722","6","24","Medium","4","-0.53","Low","4","-2.16","Low",0,0,0,0,"3504_2013-06-28"
"1723","1","12","Low","1","-2.93","Low","1","-4.22","Low",0,0,0,0,"3507_2013-05-20"
"1724","1","13","Low","5","-0.68","Medium","7","-1.41","Medium",0,0,0,0,"3508_2014-03-14"
"1725","1","11","Low","3","-0.94","Low","4","-2.08","Low",0,0,0,0,"3511_2014-03-20"
"1726","3","19","Low","1","-1.84","Low","1","-3.5","Low",0,0,0,0,"3515_2014-01-07"
"1727","2","16","Low","3","-0.75","Low","3","-2.53","Low",1,1,1,1,"3516_2014-03-03"
"1728","3","19","Low","1","-1.92","Low","1","-3.54","Low",1,0,1,0,"3517_2013-01-20"
"1729","1","13","Low","3","-1.1","Low","3","-2.24","Low",0,0,0,0,"3528_2013-08-20"
"1730","1","13","Low","1","-1.74","Low","1","-3.04","Low",0,0,0,0,"3529_2013-03-18"
"1731","1","14","Low","3","-1.24","Low","2","-2.91","Low",0,0,0,0,"3531_2013-02-08"
"1732","3","20","Low","10","0.82","High","7","-1.44","Medium",1,1,1,1,"3533_2013-03-23"
"1733","1","14","Low","2","-1.36","Low","2","-2.82","Low",0,0,0,0,"3535_2013-04-19"
"1734","1","15","Low","2","-1.12","Low","5","-1.96","Medium",0,0,0,0,"3538_2013-12-14"
"1735","5","22","Medium","5","-0.4","Medium","6","-1.66","Medium",0,0,0,0,"3539_2013-04-13"
"1736","1","11","Low","2","-1.29","Low","3","-2.28","Low",0,0,1,0,"3540_2013-10-09"
"1737","2","17","Low","6","-0.25","Medium","7","-1.43","Medium",1,1,1,1,"3542_2014-03-28"
"1738","3","19","Low","2","-1.02","Low","3","-2.24","Low",1,1,1,1,"3544_2014-01-14"
"1739","1","15","Low","2","-1.24","Low","3","-2.24","Low",0,0,0,0,"3546_2014-02-20"
"1740","6","24","Medium","7","-0.04","Medium","7","-1.3","Medium",1,0,1,0,"3550_2013-04-08"
"1741","1","15","Low","3","-0.9","Low","2","-2.88","Low",1,0,0,0,"3552_2014-03-14"
"1742","3","18","Low","1","-1.55","Low","1","-2.99","Low",0,0,0,0,"3556_2013-11-28"
"1743","4","21","Low","7","-0.06","Medium","4","-2.06","Low",0,0,0,0,"3558_2013-04-16"
"1744","1","13","Low","1","-1.67","Low","1","-3.48","Low",0,0,0,0,"3559_2013-05-24"
"1745","1","13","Low","1","-1.55","Low","1","-3.33","Low",0,0,0,0,"3562_2013-02-16"
"1746","5","23","Medium","7","0.04","Medium","5","-1.9","Medium",1,1,1,0,"3563_2013-12-23"
"1747","2","16","Low","7","-0.08","Medium","4","-2.03","Low",1,0,1,0,"3564_2013-02-22"
"1748","2","16","Low","9","0.59","High","9","-0.84","High",0,0,0,0,"3566_2013-08-01"
"1749","3","20","Low","8","0.19","High","6","-1.55","Medium",1,1,1,1,"3571_2013-04-12"
"1750","1","15","Low","3","-0.75","Low","4","-2","Low",1,1,1,0,"3574_2013-05-01"
"1751","2","16","Low","2","-1.28","Low","1","-3.17","Low",0,0,0,0,"3576_2013-03-13"
"1752","1","15","Low","3","-0.96","Low","2","-2.94","Low",0,0,0,0,"3577_2014-02-06"
"1753","3","19","Low","5","-0.39","Medium","4","-2.04","Low",0,0,0,0,"3584_2014-02-01"
"1754","5","22","Medium","1","-1.47","Low","1","-3.11","Low",1,1,1,0,"3585_2014-03-16"
"1755","3","20","Low","3","-0.94","Low","2","-2.61","Low",0,0,0,0,"3591_2013-08-13"
"1756","1","13","Low","1","-1.79","Low","1","-3.69","Low",0,0,0,0,"3596_2013-05-04"
"1757","1","13","Low","5","-0.38","Medium","4","-2.12","Low",1,1,1,1,"3597_2013-12-23"
"1758","1","12","Low","2","-1.22","Low","3","-2.51","Low",0,0,0,0,"3600_2013-05-26"
"1759","3","19","Low","8","0.11","High","3","-2.48","Low",1,0,1,1,"3602_2013-05-19"
"1760","2","17","Low","6","-0.29","Medium","4","-2.21","Low",1,0,1,0,"3603_2013-01-03"
"1761","1","15","Low","1","-1.51","Low","2","-2.63","Low",0,0,0,0,"3605_2013-11-11"
"1762","8","30","High","6","-0.24","Medium","5","-1.95","Medium",0,0,0,0,"3611_2013-10-03"
"1763","4","21","Low","9","0.43","High","7","-1.45","Medium",1,1,1,0,"3614_2013-09-14"
"1764","5","23","Medium","6","-0.25","Medium","6","-1.66","Medium",0,0,0,0,"3615_2013-01-03"
"1765","2","17","Low","2","-1.09","Low","2","-2.87","Low",1,0,0,0,"3619_2013-08-06"
"1766","1","11","Low","1","-2.59","Low","1","-4.14","Low",0,0,0,0,"3620_2013-12-16"
"1767","4","21","Low","10","0.62","High","9","-0.92","High",0,0,1,0,"3622_2013-01-17"
"1768","2","16","Low","8","0.17","High","8","-1.19","High",0,0,0,0,"3623_2014-02-11"
"1769","1","13","Low","7","-0.11","Medium","6","-1.52","Medium",1,0,1,0,"3624_2013-03-21"
"1770","3","19","Low","7","0.07","Medium","2","-2.94","Low",0,0,0,0,"3626_2014-02-12"
"1771","5","23","Medium","7","0.04","Medium","3","-2.43","Low",0,0,0,0,"3627_2013-01-26"
"1772","1","15","Low","7","0.05","Medium","7","-1.43","Medium",1,1,1,0,"3629_2013-02-20"
"1773","1","13","Low","1","-1.73","Low","1","-3.16","Low",0,0,0,0,"3630_2013-05-11"
"1774","1","12","Low","1","-1.77","Low","1","-3.33","Low",0,0,0,0,"3631_2014-02-08"
"1775","3","18","Low","3","-0.87","Low","2","-2.81","Low",0,0,0,0,"3634_2013-03-29"
"1776","9","32","High","6","-0.45","Medium","1","-3.01","Low",0,0,0,0,"3636_2013-05-12"
"1777","6","25","Medium","2","-1.08","Low","2","-2.77","Low",0,0,0,0,"3639_2013-08-07"
"1778","3","18","Low","6","-0.28","Medium","2","-2.67","Low",0,0,0,0,"3641_2014-01-26"
"1779","5","22","Medium","4","-0.69","Low","2","-2.61","Low",1,0,1,0,"3642_2014-02-07"
"1780","1","15","Low","6","-0.18","Medium","5","-1.82","Medium",1,1,1,0,"3643_2014-02-12"
"1781","3","18","Low","1","-1.42","Low","2","-2.92","Low",0,0,0,0,"3645_2013-11-18"
"1782","1","12","Low","3","-0.83","Low","6","-1.72","Medium",0,0,0,0,"3647_2013-12-24"
"1783","8","30","High","6","-0.29","Medium","3","-2.36","Low",1,0,1,0,"3648_2014-03-24"
"1784","1","14","Low","4","-0.74","Low","2","-2.58","Low",1,0,1,0,"3652_2014-01-10"
"1785","1","11","Low","2","-1.36","Low","3","-2.52","Low",0,0,0,0,"3653_2013-01-10"
"1786","1","15","Low","4","-0.74","Low","1","-3.34","Low",0,0,0,0,"3655_2013-03-31"
"1787","3","20","Low","9","0.57","High","7","-1.39","Medium",0,0,0,0,"3656_2013-04-25"
"1788","1","13","Low","4","-0.89","Low","3","-2.24","Low",0,0,0,0,"3657_2014-02-16"
"1789","1","11","Low","1","-2.67","Low","1","-4.21","Low",0,0,0,0,"3658_2013-02-10"
"1790","6","25","Medium","3","-0.95","Low","4","-2.07","Low",0,0,0,0,"3660_2013-10-23"
"1791","2","17","Low","7","-0.09","Medium","9","-0.86","High",0,0,0,0,"3662_2013-03-25"
"1792","5","23","Medium","6","-0.22","Medium","5","-1.93","Medium",0,0,1,0,"3663_2013-01-31"
"1793","1","13","Low","2","-1.41","Low","2","-2.79","Low",0,0,0,0,"3666_2014-01-05"
"1794","1","14","Low","5","-0.47","Medium","4","-2.2","Low",0,0,0,0,"3667_2013-01-15"
"1795","1","12","Low","1","-1.6","Low","1","-3.05","Low",0,0,0,0,"3671_2013-04-13"
"1796","1","12","Low","1","-1.6","Low","1","-2.98","Low",0,0,0,0,"3673_2013-04-26"
"1797","3","18","Low","2","-1.4","Low","1","-3.04","Low",0,0,0,0,"3674_2014-02-16"
"1798","8","28","High","6","-0.15","Medium","9","-0.78","High",1,1,1,1,"3675_2013-09-13"
"1799","3","19","Low","5","-0.33","Medium","5","-1.83","Medium",0,0,0,0,"3676_2013-06-06"
"1800","7","25","Medium","3","-1.29","Low","1","-3.25","Low",1,0,1,0,"3679_2013-12-11"
"1801","9","32","High","9","0.13","High","7","-1.28","Medium",0,0,0,0,"3681_2013-05-02"
"1802","1","14","Low","7","0.05","Medium","7","-1.34","Medium",1,1,1,1,"3684_2013-12-18"
"1803","1","15","Low","2","-1.03","Low","4","-1.99","Low",1,0,1,0,"3692_2013-02-20"
"1804","3","19","Low","2","-1.1","Low","3","-2.33","Low",0,0,0,0,"3693_2014-03-15"
"1805","2","16","Low","9","0.31","High","8","-1.2","High",0,0,1,0,"3696_2013-01-31"
"1806","1","13","Low","1","-1.6","Low","2","-2.83","Low",0,0,0,0,"3697_2013-01-27"
"1807","8","29","High","1","-1.76","Low","1","-3.48","Low",0,0,0,0,"3698_2013-11-11"
"1808","1","11","Low","4","-0.65","Low","6","-1.62","Medium",1,1,1,0,"3700_2014-01-01"
"1809","7","26","Medium","8","0.21","High","3","-2.55","Low",1,0,1,0,"3702_2013-02-08"
"1810","2","16","Low","1","-2","Low","1","-3.61","Low",0,0,0,0,"3703_2013-10-20"
"1811","1","11","Low","1","-1.69","Low","1","-3.46","Low",0,0,0,0,"3704_2013-01-03"
"1812","1","11","Low","1","-2.1","Low","1","-3.51","Low",0,0,0,0,"3709_2013-04-14"
"1813","1","11","Low","2","-1.01","Low","3","-2.3","Low",1,0,1,0,"3711_2013-04-14"
"1814","1","15","Low","6","-0.16","Medium","5","-1.87","Medium",1,0,1,0,"3713_2013-02-06"
"1815","1","14","Low","1","-1.98","Low","1","-3.65","Low",0,0,0,0,"3714_2013-04-05"
"1816","3","19","Low","9","0.57","High","9","-0.78","High",0,0,0,0,"3719_2013-01-30"
"1817","8","29","High","9","0.41","High","3","-2.42","Low",1,1,1,0,"3720_2013-03-24"
"1818","7","26","Medium","8","0.25","High","2","-2.58","Low",1,1,NA,NA,"3720_2014-01-21"
"1819","2","16","Low","7","0.03","Medium","6","-1.66","Medium",1,0,1,0,"3722_2014-01-11"
"1820","3","19","Low","8","0.1","High","5","-1.88","Medium",1,1,1,0,"3725_2013-12-22"
"1821","1","13","Low","1","-1.67","Low","1","-3.23","Low",0,0,0,0,"3726_2014-03-03"
"1822","1","15","Low","1","-1.94","Low","1","-4.02","Low",0,0,0,0,"3728_2013-09-03"
"1823","1","13","Low","1","-1.5","Low","1","-2.97","Low",0,0,0,0,"3729_2013-12-01"
"1824","1","11","Low","1","-1.47","Low","2","-2.67","Low",0,0,0,0,"3732_2013-09-09"
"1825","8","28","High","2","-1.12","Low","3","-2.55","Low",0,0,0,0,"3736_2013-08-01"
"1826","1","15","Low","2","-1.59","Low","2","-2.86","Low",0,0,0,0,"3737_2014-02-20"
"1827","3","20","Low","9","0.52","High","3","-2.53","Low",1,0,0,0,"3738_2013-12-31"
"1828","1","14","Low","1","-1.94","Low","1","-4.04","Low",0,0,0,0,"3739_2013-11-21"
"1829","3","19","Low","5","-0.41","Medium","1","-3.1","Low",0,0,0,0,"3741_2014-01-07"
"1830","2","16","Low","1","-1.42","Low","2","-2.63","Low",0,0,0,0,"3744_2013-01-03"
"1831","3","19","Low","6","-0.26","Medium","3","-2.32","Low",1,0,1,0,"3745_2013-11-17"
"1832","1","15","Low","4","-0.7","Low","3","-2.36","Low",0,0,0,0,"3746_2014-01-09"
"1833","3","20","Low","6","-0.15","Medium","4","-2.01","Low",0,0,0,0,"3747_2013-05-26"
"1834","6","24","Medium","8","0.21","High","3","-2.44","Low",1,1,1,0,"3749_2013-03-14"
"1835","7","26","Medium","10","0.89","High","8","-1.11","High",1,0,1,0,"3751_2013-05-13"
"1836","3","19","Low","10","0.72","High","6","-1.62","Medium",0,0,0,0,"3752_2014-01-02"
"1837","2","16","Low","6","-0.29","Medium","4","-2.06","Low",1,1,1,0,"3754_2014-02-11"
"1838","5","22","Medium","2","-1.18","Low","2","-2.94","Low",0,0,0,0,"3758_2014-02-27"
"1839","4","21","Low","8","-0.02","High","8","-1.14","High",0,0,0,0,"3759_2013-01-29"
"1840","6","24","Medium","5","-0.49","Medium","1","-2.97","Low",1,1,1,1,"3761_2014-03-08"
"1841","8","29","High","9","0.44","High","3","-2.3","Low",1,0,1,0,"3765_2013-08-01"
"1842","1","15","Low","2","-1.08","Low","4","-2.14","Low",1,0,1,0,"3766_2014-02-26"
"1843","1","14","Low","1","-1.79","Low","1","-3.23","Low",0,0,0,0,"3768_2013-01-02"
"1844","2","17","Low","1","-1.52","Low","1","-3.44","Low",0,0,0,0,"3769_2013-01-24"
"1845","6","25","Medium","9","0.37","High","9","-0.69","High",1,0,1,0,"3771_2013-03-22"
"1846","1","14","Low","5","-0.47","Medium","4","-2.21","Low",1,1,1,0,"3772_2014-02-16"
"1847","3","18","Low","7","0","Medium","5","-1.97","Medium",0,0,0,0,"3773_2013-08-23"
"1848","1","13","Low","1","-1.93","Low","1","-4","Low",0,0,0,0,"3774_2013-05-31"
"1849","1","13","Low","1","-1.72","Low","1","-3.3","Low",0,0,0,0,"3776_2013-09-17"
"1850","1","12","Low","2","-1.02","Low","3","-2.35","Low",1,0,1,0,"3778_2013-03-15"
"1851","1","15","Low","5","-0.36","Medium","3","-2.46","Low",1,0,0,0,"3779_2014-03-19"
"1852","1","11","Low","3","-0.76","Low","5","-1.84","Medium",0,0,0,0,"3780_2013-03-04"
"1853","1","13","Low","1","-1.67","Low","1","-3.06","Low",0,0,0,0,"3783_2013-11-01"
"1854","1","11","Low","3","-0.82","Low","6","-1.53","Medium",1,0,1,0,"3785_2013-01-23"
"1855","4","21","Low","7","0.02","Medium","8","-1.15","High",0,0,1,0,"3787_2013-08-14"
"1856","2","17","Low","4","-0.68","Low","1","-3.3","Low",0,0,0,0,"3788_2013-08-23"
"1857","1","11","Low","1","-1.54","Low","2","-2.79","Low",0,0,0,0,"3789_2013-03-21"
"1858","3","18","Low","3","-0.82","Low","4","-2.23","Low",0,0,0,0,"3790_2013-08-19"
"1859","4","21","Low","4","-0.74","Low","1","-3.15","Low",1,0,1,0,"3793_2013-09-13"
"1860","6","24","Medium","6","-0.13","Medium","4","-2.11","Low",0,0,1,0,"3797_2013-05-19"
"1861","2","16","Low","2","-1.38","Low","2","-2.56","Low",0,0,0,0,"3799_2013-01-07"
"1862","2","16","Low","7","0.03","Medium","8","-1.12","High",1,1,1,1,"3800_2013-03-09"
"1863","7","26","Medium","1","-2.36","Low","1","-3.99","Low",0,0,0,0,"3801_2013-05-13"
"1864","1","13","Low","1","-1.39","Low","2","-2.72","Low",0,0,0,0,"3804_2013-11-26"
"1865","4","21","Low","5","-0.66","Medium","4","-2.08","Low",1,0,1,0,"3807_2014-02-10"
"1866","9","29","High","4","-0.85","Low","2","-2.9","Low",0,0,0,0,"3810_2013-11-18"
"1867","3","19","Low","10","0.8","High","9","-0.63","High",1,1,1,1,"3816_2013-02-11"
"1868","3","19","Low","10","0.78","High","10","-0.62","High",0,0,NA,NA,"3816_2014-01-18"
"1869","1","14","Low","4","-0.61","Low","6","-1.62","Medium",0,0,0,0,"3818_2013-02-07"
"1870","3","19","Low","6","-0.14","Medium","3","-2.32","Low",0,0,0,0,"3819_2014-01-30"
"1871","1","11","Low","1","-1.74","Low","1","-3","Low",0,0,0,0,"3820_2013-03-24"
"1872","2","16","Low","3","-1.23","Low","1","-3.32","Low",0,0,0,0,"3821_2013-05-03"
"1873","4","20","Low","7","-0.21","Medium","7","-1.45","Medium",0,0,0,0,"3823_2014-02-25"
"1874","1","14","Low","5","-0.4","Medium","4","-2.07","Low",1,0,1,0,"3824_2013-09-12"
"1875","1","11","Low","2","-1.57","Low","2","-2.72","Low",0,0,0,0,"3830_2013-12-08"
"1876","1","15","Low","8","0.17","High","7","-1.32","Medium",1,1,1,1,"3831_2013-03-22"
"1877","2","16","Low","2","-1.09","Low","3","-2.48","Low",0,0,0,0,"3832_2013-12-26"
"1878","3","18","Low","1","-2.46","Low","1","-4.07","Low",0,0,0,0,"3835_2013-09-20"
"1879","10","34","High","3","-0.9","Low","2","-2.66","Low",0,0,0,0,"3836_2013-12-16"
"1880","5","22","Medium","3","-0.93","Low","1","-3.2","Low",1,1,1,0,"3839_2013-12-30"
"1881","6","25","Medium","10","0.64","High","10","-0.62","High",0,0,0,0,"3840_2013-01-06"
"1882","1","13","Low","2","-1.35","Low","1","-3.63","Low",0,0,0,0,"3841_2013-11-03"
"1883","2","16","Low","7","-0.1","Medium","8","-1.01","High",1,0,1,0,"3847_2013-03-01"
"1884","2","16","Low","8","0.09","High","8","-1.01","High",1,0,NA,NA,"3847_2013-08-30"
"1885","5","22","Medium","8","0.16","High","9","-0.76","High",1,0,1,0,"3848_2013-03-28"
"1886","1","11","Low","3","-0.85","Low","6","-1.7","Medium",1,0,1,0,"3854_2013-01-17"
"1887","2","16","Low","3","-1.03","Low","1","-2.98","Low",0,0,0,0,"3856_2013-04-17"
"1888","2","16","Low","2","-1.39","Low","1","-3.03","Low",0,0,0,0,"3857_2013-08-27"
"1889","2","17","Low","3","-0.99","Low","3","-2.36","Low",1,0,1,0,"3859_2014-01-28"
"1890","2","17","Low","3","-0.84","Low","3","-2.4","Low",0,0,NA,NA,"3859_2014-02-12"
"1891","1","13","Low","1","-2.28","Low","1","-3.9","Low",0,0,0,0,"3860_2013-01-13"
"1892","2","17","Low","1","-1.62","Low","1","-2.96","Low",0,0,0,0,"3862_2014-01-10"
"1893","2","16","Low","2","-1.18","Low","3","-2.33","Low",0,0,0,0,"3863_2013-01-02"
"1894","1","11","Low","1","-2.4","Low","1","-4.22","Low",0,0,0,0,"3864_2014-03-31"
"1895","1","15","Low","10","0.78","High","7","-1.37","Medium",0,0,0,0,"3865_2014-02-17"
"1896","7","27","Medium","5","-0.38","Medium","4","-2","Low",0,0,0,0,"3867_2014-02-06"
"1897","1","15","Low","4","-0.54","Low","4","-2.23","Low",0,0,0,0,"3869_2013-09-23"
"1898","1","13","Low","2","-1.34","Low","1","-3.23","Low",0,0,0,0,"3879_2014-01-08"
"1899","5","22","Medium","6","-0.19","Medium","3","-2.39","Low",1,0,1,0,"3880_2013-03-30"
"1900","2","17","Low","5","-0.39","Medium","3","-2.48","Low",1,0,1,0,"3881_2013-01-19"
"1901","1","13","Low","3","-0.96","Low","5","-1.95","Medium",0,0,0,0,"3882_2013-09-18"
"1902","4","20","Low","3","-1.13","Low","1","-3.13","Low",1,1,1,1,"3884_2013-09-06"
"1903","1","14","Low","3","-0.95","Low","1","-3.16","Low",0,0,0,0,"3890_2013-10-22"
"1904","1","15","Low","8","0.07","High","7","-1.4","Medium",1,0,1,0,"3891_2013-03-07"
"1905","1","13","Low","7","-0.02","Medium","7","-1.36","Medium",1,0,1,0,"3896_2013-11-04"
"1906","1","15","Low","4","-0.57","Low","4","-1.99","Low",0,0,0,0,"3902_2014-01-02"
"1907","1","13","Low","2","-1.6","Low","1","-3.91","Low",0,0,0,0,"3904_2013-02-04"
"1908","2","16","Low","8","0.19","High","3","-2.4","Low",1,0,1,0,"3906_2013-05-08"
"1909","2","17","Low","1","-1.44","Low","1","-4.02","Low",0,0,0,0,"3907_2013-02-25"
"1910","1","15","Low","6","-0.24","Medium","3","-2.48","Low",0,0,0,0,"3911_2013-09-23"
"1911","1","15","Low","6","-0.31","Medium","4","-2.01","Low",0,0,0,0,"3914_2014-01-23"
"1912","1","11","Low","3","-0.76","Low","6","-1.62","Medium",0,0,1,0,"3917_2013-01-15"
"1913","7","27","Medium","5","-0.34","Medium","2","-2.69","Low",1,1,1,0,"3919_2013-03-16"
"1914","1","15","Low","5","-0.49","Medium","3","-2.48","Low",0,0,0,0,"3920_2013-04-30"
"1915","2","17","Low","1","-2.48","Low","1","-4.01","Low",0,0,0,0,"3922_2013-05-10"
"1916","8","27","High","6","-0.53","Medium","3","-2.38","Low",0,0,1,0,"3924_2013-01-03"
"1917","1","11","Low","3","-0.78","Low","5","-1.76","Medium",1,1,1,0,"3925_2014-03-13"
"1918","3","18","Low","2","-1.29","Low","1","-3.15","Low",0,0,0,0,"3930_2013-02-23"
"1919","4","21","Low","5","-0.32","Medium","1","-3.49","Low",0,0,1,0,"3934_2013-01-27"
"1920","1","12","Low","6","-0.37","Medium","8","-1.04","High",1,0,0,0,"3935_2013-08-25"
"1921","4","21","Low","4","-0.59","Low","6","-1.54","Medium",0,0,0,0,"3937_2014-03-03"
"1922","3","20","Low","10","0.63","High","9","-0.8","High",1,1,1,1,"3939_2013-04-25"
"1923","5","23","Medium","3","-0.75","Low","1","-3.06","Low",0,0,0,0,"3941_2014-01-06"
"1924","5","23","Medium","1","-1.56","Low","1","-3.09","Low",1,0,1,0,"3942_2014-01-02"
"1925","1","15","Low","2","-1.27","Low","2","-2.56","Low",1,0,1,0,"3946_2014-03-17"
"1926","1","11","Low","1","-2.07","Low","1","-3.54","Low",0,0,0,0,"3947_2013-09-30"
"1927","7","26","Medium","9","0.42","High","6","-1.67","Medium",1,0,1,0,"3950_2013-12-18"
"1928","3","18","Low","7","-0.03","Medium","4","-2.09","Low",0,0,0,0,"3951_2014-01-24"
"1929","4","21","Low","4","-0.65","Low","1","-2.99","Low",0,0,0,0,"3952_2013-01-28"
"1930","2","16","Low","1","-1.57","Low","1","-3.17","Low",0,0,0,0,"3958_2013-12-25"
"1931","2","16","Low","2","-1.36","Low","2","-2.83","Low",0,0,0,0,"3960_2013-10-24"
"1932","1","15","Low","1","-2.07","Low","1","-3.54","Low",0,0,0,0,"3961_2013-10-28"
"1933","3","18","Low","5","-0.5","Medium","4","-1.99","Low",0,0,0,0,"3962_2013-08-06"
"1934","5","22","Medium","1","-1.8","Low","1","-3.67","Low",0,0,0,0,"3963_2014-02-19"
"1935","1","14","Low","1","-2.35","Low","1","-4.04","Low",0,0,0,0,"3965_2014-01-07"
"1936","4","21","Low","7","0.08","Medium","3","-2.24","Low",0,0,0,0,"3972_2013-08-26"
"1937","1","15","Low","1","-1.72","Low","1","-3.65","Low",1,0,1,0,"3973_2013-03-20"
"1938","3","18","Low","3","-0.8","Low","3","-2.52","Low",0,0,0,0,"3974_2013-10-10"
"1939","1","12","Low","2","-1.01","Low","2","-2.59","Low",0,0,0,0,"3975_2013-12-21"
"1940","1","11","Low","1","-2.51","Low","1","-4.17","Low",0,0,0,0,"3977_2013-12-02"
"1941","1","15","Low","3","-1.13","Low","4","-2.18","Low",0,0,0,0,"3978_2013-01-03"
"1942","3","20","Low","3","-0.86","Low","1","-3.33","Low",0,0,0,0,"3979_2013-02-11"
"1943","6","25","Medium","7","0.04","Medium","8","-1.2","High",1,0,1,0,"3980_2013-02-20"
"1944","1","14","Low","1","-2.2","Low","1","-3.2","Low",0,0,0,0,"3982_2013-02-26"
"1945","1","13","Low","7","-0.03","Medium","5","-1.78","Medium",0,0,0,0,"3984_2013-01-24"
"1946","1","14","Low","3","-1.21","Low","2","-2.63","Low",1,0,1,0,"3988_2013-04-17"
"1947","7","27","Medium","2","-1.11","Low","1","-3.03","Low",1,1,1,0,"3989_2014-03-31"
"1948","1","11","Low","2","-1.26","Low","2","-2.62","Low",0,0,0,0,"3991_2013-08-04"
"1949","3","19","Low","5","-0.33","Medium","4","-2.1","Low",1,1,1,0,"3992_2013-02-23"
"1950","3","20","Low","5","-0.33","Medium","2","-2.67","Low",0,0,0,0,"3994_2014-01-06"
